datetime,surge,flood_depth,,time,precip_rate,,time,22
9/17/2017 0:00,0.256336964,0,,9/17/2017 0:00,0.000245031,,2017-09-17 0:00:00,14417.69185
9/17/2017 1:00,0.256336964,0,,9/17/2017 1:00,0.000245031,,2017-09-17 1:00:00,14397.60367
9/17/2017 2:00,0.256336964,0,,9/17/2017 2:00,0.000330971,,2017-09-17 2:00:00,14431.62923
9/17/2017 3:00,0.256336964,0,,9/17/2017 3:00,0.000330971,,2017-09-17 3:00:00,14411.69236
9/17/2017 4:00,0.256336964,0,,9/17/2017 4:00,0.000330971,,2017-09-17 4:00:00,14391.79014
9/17/2017 5:00,0.256336964,0,,9/17/2017 5:00,0.000171939,,2017-09-17 5:00:00,14252.05168
9/17/2017 6:00,0.256336964,0,,9/17/2017 6:00,0.000171939,,2017-09-17 6:00:00,14232.07407
9/17/2017 7:00,0.256336964,0,,9/17/2017 7:00,0.000171939,,2017-09-17 7:00:00,14212.11226
9/17/2017 8:00,0.256336964,0,,9/17/2017 8:00,5.00E-05,,2017-09-17 8:00:00,14153.36509
9/17/2017 9:00,0.256336964,0,,9/17/2017 9:00,5.00E-05,,2017-09-17 9:00:00,14133.45066
9/17/2017 10:00,0.256336964,0,,9/17/2017 10:00,5.00E-05,,2017-09-17 10:00:00,14113.55203
9/17/2017 11:00,0.256336964,0,,9/17/2017 11:00,6.10E-05,,2017-09-17 11:00:00,14095.08959
9/17/2017 12:00,0.256336964,0,,9/17/2017 12:00,6.10E-05,,2017-09-17 12:00:00,14075.27299
9/17/2017 13:00,0.256336964,0,,9/17/2017 13:00,6.10E-05,,2017-09-17 13:00:00,14055.47218
9/17/2017 14:00,0.256336964,0,,9/17/2017 14:00,0.000138435,,2017-09-17 14:00:00,14059.81511
9/17/2017 15:00,0.256336964,0,,9/17/2017 15:00,0.000138435,,2017-09-17 15:00:00,14040.13098
9/17/2017 16:00,0.256336964,0,,9/17/2017 16:00,0.000138435,,2017-09-17 16:00:00,14020.46265
9/17/2017 17:00,0.256336964,0,,9/17/2017 17:00,0,,2017-09-17 17:00:00,13970.30464
9/17/2017 18:00,0.256336964,0,,9/17/2017 18:00,0,,2017-09-17 18:00:00,13950.71834
9/17/2017 19:00,0.256336964,0,,9/17/2017 19:00,0,,2017-09-17 19:00:00,13931.11319
9/17/2017 20:00,0.256336964,0,,9/17/2017 20:00,0.000176771,,2017-09-17 20:00:00,13968.39024
9/17/2017 21:00,0.256336964,0,,9/17/2017 21:00,0.000176771,,2017-09-17 21:00:00,13948.93641
9/17/2017 22:00,0.256336964,0,,9/17/2017 22:00,0.000176771,,2017-09-17 22:00:00,13929.51417
9/17/2017 23:00,0.256336964,0,,9/17/2017 23:00,0,,2017-09-17 23:00:00,13853.18783
9/18/2017 0:00,0.256336964,0,,9/18/2017 0:00,0,,2017-09-18 0:00:00,13833.76254
9/18/2017 1:00,0.256336964,0,,9/18/2017 1:00,0,,2017-09-18 1:00:00,13814.38768
9/18/2017 2:00,0.256336964,0,,9/18/2017 2:00,5.39E-06,,2017-09-18 2:00:00,13795.11371
9/18/2017 3:00,0.256336964,0,,9/18/2017 3:00,5.39E-06,,2017-09-18 3:00:00,13775.80204
9/18/2017 4:00,0.256336964,0,,9/18/2017 4:00,5.39E-06,,2017-09-18 4:00:00,13756.52502
9/18/2017 5:00,0.256336964,0,,9/18/2017 5:00,6.57E-06,,2017-09-18 5:00:00,13737.31423
9/18/2017 6:00,0.256336964,0,,9/18/2017 6:00,6.57E-06,,2017-09-18 6:00:00,13718.11924
9/18/2017 7:00,0.256336964,0,,9/18/2017 7:00,6.57E-06,,2017-09-18 7:00:00,13698.95583
9/18/2017 8:00,0.256336964,0,,9/18/2017 8:00,2.48E-06,,2017-09-18 8:00:00,13679.77359
9/18/2017 9:00,0.256336964,0,,9/18/2017 9:00,2.48E-06,,2017-09-18 9:00:00,13660.67642
9/18/2017 10:00,0.256336964,0,,9/18/2017 10:00,2.48E-06,,2017-09-18 10:00:00,13641.59505
9/18/2017 11:00,0.256336964,0,,9/18/2017 11:00,0,,2017-09-18 11:00:00,13622.57992
9/18/2017 12:00,0.256336964,0,,9/18/2017 12:00,0,,2017-09-18 12:00:00,13603.54593
9/18/2017 13:00,0.256336964,0,,9/18/2017 13:00,0,,2017-09-18 13:00:00,13584.61283
9/18/2017 14:00,0.256336964,0,,9/18/2017 14:00,0,,2017-09-18 14:00:00,13565.66088
9/18/2017 15:00,0.256336964,0,,9/18/2017 15:00,0,,2017-09-18 15:00:00,13546.75937
9/18/2017 16:00,0.256336964,0,,9/18/2017 16:00,0,,2017-09-18 16:00:00,13527.9083
9/18/2017 17:00,0.256336964,0,,9/18/2017 17:00,2.67E-07,,2017-09-18 17:00:00,13509.05417
9/18/2017 18:00,0.256336964,0,,9/18/2017 18:00,2.67E-07,,2017-09-18 18:00:00,13490.25049
9/18/2017 19:00,0.256336964,0,,9/18/2017 19:00,2.67E-07,,2017-09-18 19:00:00,13471.49725
9/18/2017 20:00,0.256336964,0,,9/18/2017 20:00,0,,2017-09-18 20:00:00,13452.77559
9/18/2017 21:00,0.256336964,0,,9/18/2017 21:00,0,,2017-09-18 21:00:00,13434.05394
9/18/2017 22:00,0.256935734,0.00059877,,9/18/2017 22:00,0,,2017-09-18 22:00:00,13415.36388
9/18/2017 23:00,0.261100632,0.004763668,,9/18/2017 23:00,0,,2017-09-18 23:00:00,13396.74006
9/19/2017 0:00,0.264785354,0.00844839,,9/19/2017 0:00,0,,2017-09-19 0:00:00,13378.13203
9/19/2017 1:00,0.266324957,0.009987993,,9/19/2017 1:00,0,,2017-09-19 1:00:00,13359.55864
9/19/2017 2:00,0.266321453,0.009984489,,9/19/2017 2:00,0,,2017-09-19 2:00:00,13341.03264
9/19/2017 3:00,0.266303443,0.00996648,,9/19/2017 3:00,0,,2017-09-19 3:00:00,13322.50665
9/19/2017 4:00,0.266298544,0.009961581,,9/19/2017 4:00,0,,2017-09-19 4:00:00,13304.01224
9/19/2017 5:00,0.266298931,0.009961968,,9/19/2017 5:00,4.15E-06,,2017-09-19 5:00:00,13285.60292
9/19/2017 6:00,0.266264684,0.00992772,,9/19/2017 6:00,4.15E-06,,2017-09-19 6:00:00,13267.17475
9/19/2017 7:00,0.266283559,0.009946595,,9/19/2017 7:00,4.15E-06,,2017-09-19 7:00:00,13248.81281
9/19/2017 8:00,0.266297624,0.009960661,,9/19/2017 8:00,0,,2017-09-19 8:00:00,13230.41624
9/19/2017 9:00,0.266301527,0.009964564,,9/19/2017 9:00,0,,2017-09-19 9:00:00,13212.12054
9/19/2017 10:00,0.266326853,0.009989889,,9/19/2017 10:00,0,,2017-09-19 10:00:00,13193.82179
9/19/2017 11:00,0.266318814,0.009981849,,9/19/2017 11:00,4.26E-06,,2017-09-19 11:00:00,13175.59232
9/19/2017 12:00,0.266318814,0.009981849,,9/19/2017 12:00,4.26E-06,,2017-09-19 12:00:00,13157.35981
9/19/2017 13:00,0.266318814,0.009981849,,9/19/2017 13:00,4.26E-06,,2017-09-19 13:00:00,13139.17773
9/19/2017 14:00,0.266389227,0.010052263,,9/19/2017 14:00,2.06E-08,,2017-09-19 14:00:00,13120.97681
9/19/2017 15:00,0.271488118,0.015151154,,9/19/2017 15:00,2.06E-08,,2017-09-19 15:00:00,13102.82632
9/19/2017 16:00,0.272958096,0.016621132,,9/19/2017 16:00,2.06E-08,,2017-09-19 16:00:00,13084.74208
9/19/2017 17:00,0.269164629,0.012827665,,9/19/2017 17:00,0,,2017-09-19 17:00:00,13066.67362
