datetime,surge,flood_depth,,time,precip_rate,,time,25
10/24/2019 5:00,0.28812074,0,,10/24/2019 5:00,0,,2019-10-24 5:00:00,14352.8174
10/24/2019 6:00,0.28812074,0,,10/24/2019 6:00,0,,2019-10-24 6:00:00,15127.97224
10/24/2019 7:00,0.28812074,0,,10/24/2019 7:00,0,,2019-10-24 7:00:00,16032.27306
10/24/2019 8:00,0.28812074,0,,10/24/2019 8:00,3.53E-06,,2019-10-24 8:00:00,16953.98247
10/24/2019 9:00,0.28812074,0,,10/24/2019 9:00,3.53E-06,,2019-10-24 9:00:00,17816.27406
10/24/2019 10:00,0.28812074,0,,10/24/2019 10:00,3.53E-06,,2019-10-24 10:00:00,18621.96482
10/24/2019 11:00,0.28812074,0,,10/24/2019 11:00,0,,2019-10-24 11:00:00,19373.64339
10/24/2019 12:00,0.28812074,0,,10/24/2019 12:00,0,,2019-10-24 12:00:00,20073.68146
10/24/2019 13:00,0.28812074,0,,10/24/2019 13:00,0,,2019-10-24 13:00:00,20724.67907
10/24/2019 14:00,0.28812074,0,,10/24/2019 14:00,0,,2019-10-24 14:00:00,21328.73225
10/24/2019 15:00,0.28812074,0,,10/24/2019 15:00,0,,2019-10-24 15:00:00,21888.17354
10/24/2019 16:00,0.28812074,0,,10/24/2019 16:00,0,,2019-10-24 16:00:00,22405.01742
10/24/2019 17:00,0.28812074,0,,10/24/2019 17:00,0,,2019-10-24 17:00:00,22881.4023
10/24/2019 18:00,0.28812074,0,,10/24/2019 18:00,0,,2019-10-24 18:00:00,23319.28721
10/24/2019 19:00,0.28812074,0,,10/24/2019 19:00,0,,2019-10-24 19:00:00,23720.48761
10/24/2019 20:00,0.28812074,0,,10/24/2019 20:00,0,,2019-10-24 20:00:00,24086.69989
10/24/2019 21:00,0.28812074,0,,10/24/2019 21:00,0,,2019-10-24 21:00:00,24419.89285
10/24/2019 22:00,0.28812074,0,,10/24/2019 22:00,0,,2019-10-24 22:00:00,24721.50027
10/24/2019 23:00,0.28812074,0,,10/24/2019 23:00,0,,2019-10-24 23:00:00,24993.11904
10/25/2019 0:00,0.28812074,0,,10/25/2019 0:00,0,,2019-10-25 0:00:00,25236.32484
10/25/2019 1:00,0.28812074,0,,10/25/2019 1:00,0,,2019-10-25 1:00:00,25452.64934
10/25/2019 2:00,0.28812074,0,,10/25/2019 2:00,0,,2019-10-25 2:00:00,25643.28488
10/25/2019 3:00,0.28812074,0,,10/25/2019 3:00,0,,2019-10-25 3:00:00,25809.69789
10/25/2019 4:00,0.28812074,0,,10/25/2019 4:00,0,,2019-10-25 4:00:00,25953.03668
10/25/2019 5:00,0.28812074,0,,10/25/2019 5:00,0,,2019-10-25 5:00:00,26074.65837
10/25/2019 6:00,0.28812074,0,,10/25/2019 6:00,0,,2019-10-25 6:00:00,26175.67867
10/25/2019 7:00,0.28812074,0,,10/25/2019 7:00,0,,2019-10-25 7:00:00,26257.18065
