datetime,surge,flood_depth,,time,precip_rate,,time,28
9/4/2008 0:00,-0.252380577,12.76387,,9/4/2008 0:00,0,,2008-09-04 0:00:00,13327.39085
9/4/2008 1:00,-0.252380577,12.76387,,9/4/2008 1:00,0,,2008-09-04 1:00:00,13308.57288
9/4/2008 2:00,-0.252380577,12.76387,,9/4/2008 2:00,0,,2008-09-04 2:00:00,13477.42103
9/4/2008 3:00,-0.252380577,12.76387,,9/4/2008 3:00,0,,2008-09-04 3:00:00,13822.52388
9/4/2008 4:00,-0.252380577,12.76387,,9/4/2008 4:00,0,,2008-09-04 4:00:00,14332.89448
9/4/2008 5:00,-0.252380577,12.76387,,9/4/2008 5:00,0,,2008-09-04 5:00:00,14998.08777
9/4/2008 6:00,-0.252380577,12.76387,,9/4/2008 6:00,0,,2008-09-04 6:00:00,15807.9379
9/4/2008 7:00,-0.252380577,12.76387,,9/4/2008 7:00,0,,2008-09-04 7:00:00,16752.58632
9/4/2008 8:00,-0.252380577,12.76387,,9/4/2008 8:00,0,,2008-09-04 8:00:00,17662.59181
9/4/2008 9:00,-0.252380577,12.76387,,9/4/2008 9:00,0,,2008-09-04 9:00:00,18513.71021
9/4/2008 10:00,-0.252380577,12.76387,,9/4/2008 10:00,0,,2008-09-04 10:00:00,19308.66192
9/4/2008 11:00,-0.252380577,12.76387,,9/4/2008 11:00,6.50E-06,,2008-09-04 11:00:00,20050.18949
9/4/2008 12:00,-0.252380577,12.76387,,9/4/2008 12:00,6.50E-06,,2008-09-04 12:00:00,20740.41573
9/4/2008 13:00,-0.252380577,12.76387,,9/4/2008 13:00,6.50E-06,,2008-09-04 13:00:00,21382.28979
9/4/2008 14:00,-0.252380577,12.76387,,9/4/2008 14:00,3.13E-06,,2008-09-04 14:00:00,21977.90077
9/4/2008 15:00,-0.252380577,12.76387,,9/4/2008 15:00,3.13E-06,,2008-09-04 15:00:00,22529.72308
9/4/2008 16:00,-0.252380577,12.76387,,9/4/2008 16:00,3.13E-06,,2008-09-04 16:00:00,23039.37705
9/4/2008 17:00,-0.252380577,12.76387,,9/4/2008 17:00,6.73E-06,,2008-09-04 17:00:00,23509.26988
9/4/2008 18:00,-0.252380578,12.76387,,9/4/2008 18:00,6.73E-06,,2008-09-04 18:00:00,23940.92142
9/4/2008 19:00,-0.252380578,12.76387,,9/4/2008 19:00,6.73E-06,,2008-09-04 19:00:00,24336.59905
9/4/2008 20:00,-0.25238058,12.76387,,9/4/2008 20:00,2.29E-06,,2008-09-04 20:00:00,24697.75541
9/4/2008 21:00,-0.252380581,12.76387,,9/4/2008 21:00,2.29E-06,,2008-09-04 21:00:00,25026.36781
9/4/2008 22:00,-0.252380584,12.76387,,9/4/2008 22:00,2.29E-06,,2008-09-04 22:00:00,25323.8217
9/4/2008 23:00,-0.252380588,12.76387,,9/4/2008 23:00,3.47E-06,,2008-09-04 23:00:00,25591.66991
9/5/2008 0:00,-0.252380595,12.76387,,9/5/2008 0:00,3.47E-06,,2008-09-05 0:00:00,25831.32029
9/5/2008 1:00,-0.252380605,12.76387,,9/5/2008 1:00,3.47E-06,,2008-09-05 1:00:00,26044.32569
9/5/2008 2:00,-0.252380621,12.76387,,9/5/2008 2:00,0,,2008-09-05 2:00:00,26231.81449
9/5/2008 3:00,-0.252380644,12.76387,,9/5/2008 3:00,0,,2008-09-05 3:00:00,26395.50698
9/5/2008 4:00,-0.252380678,12.76387,,9/5/2008 4:00,0,,2008-09-05 4:00:00,26536.34171
9/5/2008 5:00,-0.252380731,12.76387,,9/5/2008 5:00,0,,2008-09-05 5:00:00,26655.34685
9/5/2008 6:00,-0.252380844,12.76387,,9/5/2008 6:00,0,,2008-09-05 6:00:00,26753.96323
9/5/2008 7:00,-0.252381196,12.76387,,9/5/2008 7:00,0,,2008-09-05 7:00:00,26832.96198
9/5/2008 8:00,-0.252382174,12.76387,,9/5/2008 8:00,2.66E-05,,2008-09-05 8:00:00,26904.49948
9/5/2008 9:00,-0.25238487,12.763864,,9/5/2008 9:00,2.66E-05,,2008-09-05 9:00:00,26947.89337
9/5/2008 10:00,-0.252392216,12.7638571,,9/5/2008 10:00,2.66E-05,,2008-09-05 10:00:00,26977.64407
9/5/2008 11:00,-0.252411754,12.76383772,,9/5/2008 11:00,9.84E-05,,2008-09-05 11:00:00,27004.18882
9/5/2008 12:00,-0.25246052,12.76378884,,9/5/2008 12:00,9.84E-05,,2008-09-05 12:00:00,27008.99949
9/5/2008 13:00,-0.252570033,12.76367938,,9/5/2008 13:00,9.84E-05,,2008-09-05 13:00:00,27003.32808
9/5/2008 14:00,-0.252768297,12.76348103,,9/5/2008 14:00,0.000189414,,2008-09-05 14:00:00,27180.59056
9/5/2008 15:00,-0.253008733,12.76324047,,9/5/2008 15:00,0.000189414,,2008-09-05 15:00:00,27155.89932
9/5/2008 16:00,-0.253156034,12.7630927,,9/5/2008 16:00,0.000189414,,2008-09-05 16:00:00,27130.87439
9/5/2008 17:00,-0.253153434,12.76309606,,9/5/2008 17:00,5.84E-06,,2008-09-05 17:00:00,26892.51166
9/5/2008 18:00,-0.253071963,12.76317733,,9/5/2008 18:00,5.84E-06,,2008-09-05 18:00:00,26866.80993
9/5/2008 19:00,-0.252951494,12.76329787,,9/5/2008 19:00,5.84E-06,,2008-09-05 19:00:00,26829.18999
9/5/2008 20:00,-0.252744098,12.76350516,,9/5/2008 20:00,5.27E-06,,2008-09-05 20:00:00,26780.02091
9/5/2008 21:00,-0.252328286,12.76392107,,9/5/2008 21:00,5.27E-06,,2008-09-05 21:00:00,26720.39688
9/5/2008 22:00,-0.251591523,12.76465788,,9/5/2008 22:00,5.27E-06,,2008-09-05 22:00:00,26650.49712
9/5/2008 23:00,-0.25089232,12.76535697,,9/5/2008 23:00,2.19E-06,,2008-09-05 23:00:00,26571.12576
9/6/2008 0:00,-0.252615448,12.76363389,,9/6/2008 0:00,2.19E-06,,2008-09-06 0:00:00,26482.89711
9/6/2008 1:00,-0.255891079,12.76035897,,9/6/2008 1:00,2.19E-06,,2008-09-06 1:00:00,26386.28044
9/6/2008 2:00,-0.255971536,12.76027839,,9/6/2008 2:00,1.31E-05,,2008-09-06 2:00:00,26284.73637
9/6/2008 3:00,-0.255296508,12.76095277,,9/6/2008 3:00,1.31E-05,,2008-09-06 3:00:00,26172.99675
9/6/2008 4:00,-0.25578544,12.76046381,,9/6/2008 4:00,1.31E-05,,2008-09-06 4:00:00,26055.88404
9/6/2008 5:00,-0.256833358,12.75941615,,9/6/2008 5:00,8.19E-05,,2008-09-06 5:00:00,25978.50414
9/6/2008 6:00,-0.257747885,12.75850144,,9/6/2008 6:00,8.19E-05,,2008-09-06 6:00:00,25851.91865
9/6/2008 7:00,-0.258434144,12.75781513,,9/6/2008 7:00,8.19E-05,,2008-09-06 7:00:00,25725.58666
9/6/2008 8:00,-0.259015632,12.75723359,,9/6/2008 8:00,9.06E-05,,2008-09-06 8:00:00,25566.92651
9/6/2008 9:00,-0.25968304,12.75656619,,9/6/2008 9:00,9.06E-05,,2008-09-06 9:00:00,25441.18053
9/6/2008 10:00,-0.260313016,12.75593632,,9/6/2008 10:00,9.06E-05,,2008-09-06 10:00:00,25313.08816
9/6/2008 11:00,-0.260686948,12.75556238,,9/6/2008 11:00,8.78E-06,,2008-09-06 11:00:00,25168.1502
9/6/2008 12:00,-0.26084541,12.75540403,,9/6/2008 12:00,8.78E-06,,2008-09-06 12:00:00,25036.59368
9/6/2008 13:00,-0.260902944,12.75534618,,9/6/2008 13:00,8.78E-06,,2008-09-06 13:00:00,24900.54838
9/6/2008 14:00,-0.260922603,12.75532629,,9/6/2008 14:00,7.70E-06,,2008-09-06 14:00:00,24760.22654
9/6/2008 15:00,-0.260929197,12.75532,,9/6/2008 15:00,7.70E-06,,2008-09-06 15:00:00,24616.07503
9/6/2008 16:00,-0.260931412,12.75532,,9/6/2008 16:00,7.70E-06,,2008-09-06 16:00:00,24468.59614
9/6/2008 17:00,-0.260932159,12.75532,,9/6/2008 17:00,0,,2008-09-06 17:00:00,24317.87948
9/6/2008 18:00,-0.260932412,12.75532,,9/6/2008 18:00,0,,2008-09-06 18:00:00,24164.61717
9/6/2008 19:00,-0.260932498,12.75532,,9/6/2008 19:00,0,,2008-09-06 19:00:00,24008.56397
9/6/2008 20:00,-0.260932528,12.75532,,9/6/2008 20:00,2.64E-06,,2008-09-06 20:00:00,23850.22217
9/6/2008 21:00,-0.260932538,12.75532,,9/6/2008 21:00,2.64E-06,,2008-09-06 21:00:00,23689.49154
9/6/2008 22:00,-0.260932542,12.75532,,9/6/2008 22:00,2.64E-06,,2008-09-06 22:00:00,23527.23163
9/6/2008 23:00,-0.260932543,12.75532,,9/6/2008 23:00,0,,2008-09-06 23:00:00,23363.31983
9/7/2008 0:00,-0.260932544,12.75532,,9/7/2008 0:00,0,,2008-09-07 0:00:00,23197.96836
9/7/2008 1:00,-0.260932544,12.75532,,9/7/2008 1:00,0,,2008-09-07 1:00:00,23031.53449
9/7/2008 2:00,-0.260932544,12.75532,,9/7/2008 2:00,0,,2008-09-07 2:00:00,22864.20806
9/7/2008 3:00,-0.260932544,12.75532,,9/7/2008 3:00,0,,2008-09-07 3:00:00,22695.86643
9/7/2008 4:00,-0.260932544,12.75532,,9/7/2008 4:00,0,,2008-09-07 4:00:00,22527.03431
9/7/2008 5:00,-0.260932544,12.75532,,9/7/2008 5:00,4.71E-07,,2008-09-07 5:00:00,22357.58906
9/7/2008 6:00,-0.260932544,12.75532,,9/7/2008 6:00,4.71E-07,,2008-09-07 6:00:00,22188.01057
9/7/2008 7:00,-0.260932544,12.75532,,9/7/2008 7:00,4.71E-07,,2008-09-07 7:00:00,22018.17623
9/7/2008 8:00,-0.260932544,12.75532,,9/7/2008 8:00,0,,2008-09-07 8:00:00,21848.46569
9/7/2008 9:00,-0.260932544,12.75532,,9/7/2008 9:00,0,,2008-09-07 9:00:00,21679.02398
9/7/2008 10:00,-0.260932544,12.75532,,9/7/2008 10:00,0,,2008-09-07 10:00:00,21509.7787
9/7/2008 11:00,-0.260932544,12.75532,,9/7/2008 11:00,4.46E-06,,2008-09-07 11:00:00,21341.0145
9/7/2008 12:00,-0.260932544,12.75532,,9/7/2008 12:00,4.46E-06,,2008-09-07 12:00:00,21172.70919
9/7/2008 13:00,-0.260932544,12.75532,,9/7/2008 13:00,4.46E-06,,2008-09-07 13:00:00,21005.25896
9/7/2008 14:00,-0.260932544,12.75532,,9/7/2008 14:00,0,,2008-09-07 14:00:00,20838.65272
9/7/2008 15:00,-0.260932544,12.75532,,9/7/2008 15:00,0,,2008-09-07 15:00:00,20673.18076
9/7/2008 16:00,-0.260932544,12.75532,,9/7/2008 16:00,0,,2008-09-07 16:00:00,20508.58085
9/7/2008 17:00,-0.260932544,12.75532,,9/7/2008 17:00,3.84E-06,,2008-09-07 17:00:00,20344.98128
9/7/2008 18:00,-0.260932544,12.75532,,9/7/2008 18:00,3.84E-06,,2008-09-07 18:00:00,20182.35421
9/7/2008 19:00,-0.260932544,12.75532,,9/7/2008 19:00,3.84E-06,,2008-09-07 19:00:00,20021.04018
9/7/2008 20:00,-0.260932544,12.75532,,9/7/2008 20:00,9.06E-07,,2008-09-07 20:00:00,19861.01678
9/7/2008 21:00,-0.260932544,12.75532,,9/7/2008 21:00,9.06E-07,,2008-09-07 21:00:00,19702.47949
9/7/2008 22:00,-0.260932544,12.75532,,9/7/2008 22:00,9.06E-07,,2008-09-07 22:00:00,19545.23284
9/7/2008 23:00,-0.260932544,12.75532,,9/7/2008 23:00,0,,2008-09-07 23:00:00,19389.34402
9/8/2008 0:00,-0.260932544,12.75532,,9/8/2008 0:00,0,,2008-09-08 0:00:00,19234.86868
