time,cat-694853-discharge,cat-694852-discharge,cat-694856-discharge,cat-694725-discharge,cat-694855-discharge,cat-694724-discharge,cat-694854-discharge,cat-694723-discharge,cat-694722-discharge
2012-10-26 00:00:00,13564.187503392157,37661.54069954844,14974.37231872968,41360.923270336316,13936.267386851841,5762.73620916948,12615.119577188545,6011.056756812643,4806.277414630157
2012-10-26 01:00:00,13545.046597275572,37608.34166007261,14953.24238053468,41302.646793800064,13916.600658807156,5754.605317719174,12597.340167728073,6002.557145016834,4799.481356322934
2012-10-26 02:00:00,13716.846268608675,38016.0722294127,14932.112442339685,41244.12233225727,13896.933930762472,5746.4744262688655,12757.175262877807,5994.092084488486,4792.712924268993
2012-10-26 03:00:00,14068.075203223441,38856.82946308862,14911.078987880739,41186.093840727546,13877.341137785626,5738.370019806998,13083.849462964728,5985.627023960141,4785.944492215052
2012-10-26 04:00:00,14587.512100680902,40103.77246641023,14890.04553342179,41127.817364191294,13857.74834480878,5730.265613345129,13566.946548304932,5977.196514699256,4779.203686414393
2012-10-26 05:00:00,15264.493379251773,41731.12239447725,14869.012078962845,41070.036857668114,13838.204841877157,5722.187691871695,14196.678864195426,5968.766005438372,4772.462880613733
2012-10-26 06:00:00,16088.690088432579,43714.162452179335,14848.075108239947,41012.0083661384,13818.71062899076,5714.136255386703,14963.438345927763,5960.370047444951,4765.749701066355
2012-10-26 07:00:00,17049.974056455343,46029.04479423422,14827.13813751705,40954.22785961521,13799.241061126975,5706.084818901706,15857.976108782614,5951.939538184067,4759.008895265696
2012-10-26 08:00:00,17955.5530797542,48533.937498700005,14806.297650530201,40896.44735309203,13779.796138285805,5698.033382416712,16782.50540072736,5943.578131458109,4752.3233419716
2012-10-26 09:00:00,18802.41547729684,50877.68828504394,14785.457163543355,40838.914831575385,13760.400505489859,5690.008430920157,17647.50060947869,5935.2167247321495,4745.637788677503
2012-10-26 10:00:00,19593.37215138008,53067.63495181441,14764.71316029256,40781.38231005874,13741.029517716523,5682.009964412036,18455.745379952143,5926.855318006191,4738.9522353834045
2012-10-26 11:00:00,20650.00371001156,55749.503771269636,14847.303238351544,40724.09777354864,13721.683174965798,5674.011497903917,19209.84376706869,5918.493911280232,4732.266682089308
2012-10-26 12:00:00,21336.80083787298,57652.793544748434,14826.655718836797,40666.81323703853,13702.3861222603,5666.013031395798,19912.130440757486,5910.1670558217365,4725.608755048493
2012-10-26 13:00:00,21992.120321759467,59469.47798536008,14806.008199322052,40609.52870052842,13683.113714577416,5658.067534864553,20565.299250936787,5901.874751630703,4718.978454260959
2012-10-26 14:00:00,22426.092404143936,60811.42616988714,14749.275762524525,40552.49214902485,13663.890596939753,5650.09555334487,21171.41548254392,5893.58244743967,4712.348153473425
2012-10-26 15:00:00,23022.18216106128,62465.32734270162,14728.628243009776,40495.45559752129,13644.692124324705,5642.176541802062,21732.813805508034,5885.290143248635,4705.717852685891
2012-10-26 16:00:00,23584.139532945548,64024.89918417695,14708.077207231083,40438.667031024255,13625.51829673227,5634.23104527082,22251.559504766465,5877.032390325066,4699.115178151639
2012-10-26 17:00:00,23985.697003922796,65247.12539238819,14619.891072481181,40381.878464527224,13606.393759185059,5626.3385187164495,22729.717865256534,5868.774637401494,4692.512503617385
2012-10-26 18:00:00,24483.851355418465,66630.4935187213,14599.436520438538,40325.33788303672,13587.29386666046,5618.44599216208,23169.354171915576,5860.551435745388,4685.937455336414
2012-10-26 19:00:00,24941.403784848655,67902.24986713416,14578.885484659844,40268.5493165397,13568.218619158475,5610.553465607712,23572.174529691805,5852.328234089278,4679.362407055443
2012-10-26 20:00:00,25360.13899208438,69067.80123655718,14558.430932617195,40212.25672005573,13549.192661701712,5602.687424041778,23939.974838530743,5844.10503243317,4672.787358774471
2012-10-26 21:00:00,25742.287851964393,70132.26477597807,14538.072864310601,40155.71613856524,13530.191349267563,5594.821382475846,24274.640793375158,5835.916382044526,4666.239936746782
2012-10-26 22:00:00,26089.41197687584,71100.75763438448,14517.714796004006,40099.423542081284,13511.239326878636,5586.981825898351,24577.698909178718,5827.727731655879,4659.692514719091
2012-10-26 23:00:00,26571.95020450017,72263.89525428503,14591.52485408242,40043.37893060385,13492.311949512326,5579.168754309294,24850.67570089512,5819.573632534697,4653.172718944684
2012-10-27 00:00:00,26854.3789590875,73054.34994791212,14571.263269511875,39987.334319126436,13473.409217168624,5571.3291977317995,25095.1874784753,5811.419533413514,4646.652923170275
