time,cat-694853-discharge,cat-694852-discharge,cat-694856-discharge,cat-694725-discharge,cat-694855-discharge,cat-694724-discharge,cat-694854-discharge,cat-694723-discharge,cat-694722-discharge,storm_name
2008-09-07 21:00:00,20246.25998169232,55399.60664048856,13157.680052640151,36343.19464806142,12245.544900574349,5063.611969385273,18066.663656759003,5281.817705746182,4223.1977128731,Hurricane Hanna
2008-09-07 22:00:00,20086.17240326272,54965.90412628643,13139.73407773481,36293.34966174743,12228.786285197924,5056.6729024146525,17917.963141271386,5274.596490846489,4217.423825937289,Hurricane Hanna
2008-09-07 23:00:00,19927.267188497663,54535.677411396675,13121.69161909342,36243.752660439975,12212.076959866728,5049.7603204324705,17771.14832072655,5267.375275946799,4211.649939001478,Hurricane Hanna
2008-09-08 00:00:00,19769.678189887483,54109.023045800226,13103.74564418808,36194.15565913253,12195.367634535529,5042.874223438725,17626.039605129936,5260.154061047107,4205.876052065667,Hurricane Hanna
2011-08-26 00:00:00,13564.165194643769,37661.44414956754,14974.37231872968,41360.92327033632,13936.26738685184,5762.73620916948,12615.119577188543,6011.056756812643,4806.277414630157,Hurricane Irene
2011-08-26 01:00:00,13545.001979778795,37608.24511009172,14953.24238053468,41302.646793800064,13916.600658807156,5754.605317719174,12597.340167728073,6002.557145016834,4799.481356322934,Hurricane Irene
2011-08-26 02:00:00,13716.846268608677,38016.0722294127,14932.112442339683,41244.12233225727,13896.933930762472,5746.4744262688655,12757.175262877809,5994.092084488486,4792.712924268993,Hurricane Irene
2011-08-26 03:00:00,14068.07520322344,38856.82946308862,14911.07898788074,41186.093840727546,13877.341137785626,5738.370019806998,13083.849462964728,5985.627023960141,4785.944492215052,Hurricane Irene
2011-08-26 04:00:00,14587.512100680902,40103.77246641023,14890.04553342179,41127.817364191294,13857.74834480878,5730.265613345129,13566.946548304932,5977.196514699256,4779.203686414393,Hurricane Irene
2011-08-26 05:00:00,15348.12887695698,41945.84955199852,14874.801103125856,41070.036857668114,13838.204841877156,5722.187691871695,14196.678864195426,5968.766005438372,4772.462880613733,Hurricane Irene
2011-08-26 06:00:00,16171.656323686157,43927.63445994891,14853.86413240296,41012.0083661384,13818.71062899076,5714.136255386703,14963.438345927763,5960.370047444951,4765.749701066355,Hurricane Irene
2011-08-26 07:00:00,17132.962600457307,46241.4547522139,14832.927161680063,40954.22785961521,13799.241061126975,5706.084818901706,15857.976108782614,5951.939538184067,4759.008895265696,Hurricane Irene
2011-08-26 08:00:00,23813.027291402585,58872.99220336079,18163.93166507774,40896.44735309203,13779.796138285805,5698.033382416712,16782.50540072736,5943.578131458109,4752.3233419716,Hurricane Irene
2011-08-26 09:00:00,24684.853178390968,61300.64492310669,18153.02900290407,40838.914831575385,13760.40050548986,5690.008430920157,17647.50060947869,5935.2167247321495,4745.637788677503,Hurricane Irene
2011-08-26 10:00:00,25570.064314411928,63754.26958771467,18142.22282446644,40781.38231005874,13741.029517716524,5682.009964412036,18455.745379952143,5926.855318006191,4738.9522353834045,Hurricane Irene
2011-08-26 11:00:00,27785.769204270844,67618.00672336499,21105.91374472095,40724.09777354864,13721.683174965798,5674.011497903917,19209.84376706869,5918.493911280232,4732.266682089308,Hurricane Irene
2011-08-26 12:00:00,28693.735263647184,70114.2099295498,21110.54496405136,40666.81323703853,13702.3861222603,5666.013031395798,19912.130440757486,5910.1670558217365,4725.608755048493,Hurricane Irene
2011-08-26 13:00:00,29617.98670934649,72636.96438048207,21115.36915085387,40609.52870052842,13683.113714577416,5658.067534864553,20565.299250936787,5901.874751630703,4718.978454260959,Hurricane Irene
2011-08-26 14:00:00,30927.064064732327,74492.26881345364,23439.75883603964,40552.49214902485,13663.890596939753,5650.09555334487,21171.41548254392,5893.58244743967,4712.348153473425,Hurricane Irene
2011-08-26 15:00:00,31878.75527094841,77056.63630615376,23459.730969402037,40495.45559752129,13644.692124324703,5642.176541802062,21732.81380550803,5885.290143248635,4705.717852685891,Hurricane Irene
2011-08-26 16:00:00,32843.385551229316,79629.88639709663,23480.089037708633,40438.667031024255,13625.51829673227,5634.23104527082,22251.559504766465,5877.032390325066,4699.115178151639,Hurricane Irene
2011-08-26 17:00:00,26390.133905141025,71326.00873982385,14683.570338274329,40381.878464527224,13606.39375918506,5626.3385187164495,22729.717865256534,5868.774637401494,4692.512503617385,Hurricane Irene
2011-08-26 18:00:00,27376.18058387405,73900.51398051843,14663.019302495632,40325.33788303672,13587.29386666046,5618.44599216208,23169.354171915576,5860.551435745388,4685.937455336414,Hurricane Irene
2011-08-26 19:00:00,28299.762767121727,76310.11185383606,14642.564750452982,40268.5493165397,13568.218619158475,5610.553465607712,23572.174529691805,5852.328234089278,4679.362407055443,Hurricane Irene
2011-08-26 20:00:00,29213.52910107885,78648.35929126872,14647.099486047344,40212.25672005573,13549.192661701712,5602.687424041778,23939.974838530743,5844.10503243317,4672.787358774471,Hurricane Irene
2011-08-26 21:00:00,30020.882705227,80750.63857538212,14626.741417740748,40155.71613856524,13530.191349267565,5594.821382475846,24274.64079337516,5835.916382044526,4666.239936746782,Hurricane Irene
2011-08-26 22:00:00,30776.033838148105,82715.33413671325,14606.383349434154,40099.42354208128,13511.239326878636,5586.981825898351,24577.69890917872,5827.727731655879,4659.692514719091,Hurricane Irene
2011-08-26 23:00:00,36134.595200855634,93200.95171238,16481.158824625913,40043.37893060385,13492.311949512326,5579.168754309294,24850.67570089512,5819.573632534697,4653.172718944684,Hurricane Irene
2011-08-27 00:00:00,36792.480190806695,94914.13457346696,16465.52845938578,39987.33431912643,13473.409217168624,5571.3291977317995,25095.1874784753,5811.419533413514,4646.652923170275,Hurricane Irene
2011-08-27 01:00:00,37458.39633017731,96650.39287998904,16449.898094145643,39931.289707649026,13454.531129847535,5563.54261113118,25312.760756872944,5803.2654342923315,4640.133127395866,Hurricane Irene
2011-08-27 02:00:00,36507.8205613806,94044.7985454447,17790.153671619202,39875.245096171595,13435.702332571676,5555.756024530561,25504.56287105262,5795.145886438611,4633.640957874739,Hurricane Irene
2011-08-27 03:00:00,37186.00651236441,95815.42864516712,17780.02287933393,39819.448469700714,13416.922825341038,5547.969437929942,25672.12033596801,5787.060889852353,4627.176414606893,Hurricane Irene
2011-08-27 04:00:00,37857.27675134804,97551.20420178468,17770.085054520758,39763.899828236375,13398.1433181104,5540.209336317758,25816.510691586423,5778.941341998633,4620.684245085766,Hurricane Irene
2011-08-27 05:00:00,35639.787161618115,95083.09704004171,14912.23679271334,39708.35118677202,13379.413100924989,5532.475719694013,25939.170657864255,5770.890896679838,4614.247328071201,Hurricane Irene
2011-08-27 06:00:00,36296.55671414979,96747.90836069793,14892.843561767246,39652.80254530768,13360.707528762186,5524.742103070268,26041.177774768803,5762.805900093581,4607.782784803357,Hurricane Irene
2011-08-27 07:00:00,36909.154944873975,98292.70805509554,14873.450330821152,39597.25390384333,13342.05124664461,5517.034971434961,26123.609582267374,5754.755454774786,4601.345867788792,Hurricane Irene
2011-08-27 08:00:00,37679.69911418255,100278.74116220552,14555.150485591486,39541.95324738552,13323.419609549648,5509.327839799654,26187.54362032727,5746.705009455991,4594.908950774227,Hurricane Irene
2011-08-27 09:00:00,38210.20115084027,101602.44140034252,14535.371319701191,39486.900575934254,13304.812617477295,5501.620708164347,26233.967633918503,5738.689115404659,4588.499660012944,Hurricane Irene
2011-08-27 10:00:00,38707.46315240043,102843.10865490562,14515.5921538109,39431.84790448298,13286.230270427555,5493.940061517478,26263.9591630084,5730.673221353327,4582.090369251662,Hurricane Irene
2011-08-27 11:00:00,39282.359598349525,104087.63790870472,14639.959689579628,39376.7952330317,13267.697213423042,5486.285899859046,26278.41615756969,5722.691878569456,4575.708704743661,Hurricane Irene
2011-08-27 12:00:00,39717.38019190821,105174.79069363709,14620.469974897484,39321.74256158044,13249.188801441142,5478.631738200613,26278.236567575143,5714.710535785587,4569.327040235659,Hurricane Irene
2011-08-27 13:00:00,40125.40719991788,106191.46199251252,14600.98026021534,39266.9378751357,13230.729679504466,5471.004061530619,26264.22854800023,5706.729193001717,4562.945375727657,Hurricane Irene
2011-08-27 14:00:00,40244.982091275546,106695.4528928098,14471.981505116202,39212.381173697504,13212.2952025904,5463.376384860624,26237.20025382041,5698.7824014853095,4556.591337472937,Hurricane Irene
2011-08-27 15:00:00,40602.81441541305,107582.74721727942,14452.39530669801,39157.57648725277,13193.88537069895,5455.748708190629,26197.95984001118,5690.835609968904,4550.237299218216,Hurricane Irene
2011-08-27 16:00:00,40931.64536664665,108393.7670568382,14432.90559201586,39103.01978581458,13175.50018383011,5448.147516509071,26147.315461548005,5682.923369719958,4543.910887216778,Hurricane Irene
2011-08-27 17:00:00,45282.07438971739,115109.78372823198,21412.056639208287,39048.71106938291,13157.164287006492,5440.5728098159525,26085.805888414543,5675.011129471015,4537.58447521534,Hurricane Irene
2011-08-27 18:00:00,45556.695082369064,115786.59909433994,21424.11710621456,38994.40235295126,13138.853035205491,5432.998103122831,26014.329070583535,5667.09888922207,4531.258063213901,Hurricane Irene
2011-08-27 19:00:00,45850.724386117974,116500.10345318986,21436.370540692944,38940.0936365196,13120.566428427102,5425.449881418151,25933.333983041368,5659.221200240589,4524.959277465743,Hurricane Irene
2011-08-27 20:00:00,43156.27375586061,112381.28126800212,16096.960587673952,38885.784920087935,13102.329111693936,5417.901659713468,25843.628780763513,5651.343511259107,4518.660491717586,Hurricane Irene
2011-08-27 21:00:00,43484.43544464258,113157.54311443696,16082.295059794318,38831.72418866281,13084.091794960772,5410.353438008786,25745.572643739073,5643.500373545087,4512.3893322227095,Hurricane Irene
2011-08-27 22:00:00,43801.219671746854,113891.32296927585,16067.629531914685,38777.91144224423,13065.90376827283,5402.831701292542,25639.88393194624,5635.657235831069,4506.1181727278345,Hurricane Irene
2011-08-27 23:00:00,42719.69154991479,112877.54816982738,14019.665750512784,38723.8507108191,13047.765031630111,5395.336449564733,25527.10141536868,5627.814098117049,4499.847013232958,Hurricane Irene
2011-08-28 00:00:00,43014.39011611532,113530.22604071036,14000.176035830644,38670.285949407065,13029.65094001001,5387.841197836926,25407.674068992754,5620.005511670493,4493.603479991364,Hurricane Irene
2011-08-28 01:00:00,43263.35574812122,114070.90593374956,13980.782804884548,38616.47320298847,13011.536848389906,5380.372431097557,25282.14066280212,5612.196925223936,4487.359946749769,Hurricane Irene
2011-08-28 02:00:00,43469.26549573899,114506.3463476079,13961.389573938455,38562.90844157643,12993.49669183764,5372.903664358186,25150.950171783155,5604.422890044844,4481.144039761456,Hurricane Irene
2011-08-28 03:00:00,43634.350233807425,114841.3747813304,13941.99634299236,38509.343680164384,12975.456535285372,5365.434897618817,25014.461775924956,5596.64885486575,4474.928132773142,Hurricane Irene
2011-08-28 04:00:00,43760.617749681376,115081.78423377102,13922.603112046269,38456.02690375886,12957.465668778332,5357.9926158678845,24873.214245211177,5588.8748196866545,4468.71222578483,Hurricane Irene
2011-08-28 05:00:00,43850.29891819963,115233.3677037838,13903.306364836226,38402.710127353355,12939.499447293903,5350.576819105389,24727.47696463364,5581.135335775024,4462.523945049798,Hurricane Irene
2011-08-28 06:00:00,43905.84770168482,115300.95269041367,13884.10610136223,38349.393350947845,12921.557870832088,5343.161022342894,24577.788704175993,5573.395851863393,4456.335664314765,Hurricane Irene
2011-08-28 07:00:00,43928.60262504019,115290.3321925147,13864.809354152188,38296.32455954887,12903.665584415494,5335.745225580399,24424.41884883007,5565.656367951762,4450.147383579734,Hurricane Irene
2011-08-28 08:00:00,43921.017650588394,115204.40270951386,13845.609090678194,38243.2557681499,12885.7732979989,5328.355913806341,24267.636783587695,5557.951435307594,4443.986729097984,Hurricane Irene
2011-08-28 09:00:00,43884.43130323269,115047.99174045608,13826.505310940252,38190.18697675093,12867.930301627535,5320.966602032283,24107.891483435236,5550.246502663424,4437.826074616233,Hurricane Irene
2011-08-28 10:00:00,43821.07445781185,114825.9267843864,13807.305047466258,38137.366170358495,12850.136595301392,5313.603775246665,23945.452333364527,5542.576121286719,4431.693046387764,Hurricane Irene
2011-08-28 11:00:00,43732.28563922909,114543.03534034984,13788.490718936468,38084.545363966055,12832.34288897525,5306.267433449482,23780.588718367384,5534.905739910013,4425.5600181592945,Hurricane Irene
2011-08-28 12:00:00,43619.626459871586,114202.21390777336,13769.483422934572,38031.97254258015,12814.598472694335,5298.931091652299,23613.65981843292,5527.269909800771,4419.454616184108,Hurricane Irene
2011-08-28 13:00:00,43484.88161961033,113808.28998570197,13750.379643196631,37979.399721194255,12796.878701436028,5291.594749855117,23444.845223555676,5519.5995284240635,4413.321587955638,Hurricane Irene
2011-08-28 14:00:00,43329.61273083246,113364.16007356264,13731.082895986588,37926.826899808366,12779.183575200334,5284.284893046372,23274.324523730204,5511.998249582283,4407.243812233733,Hurricane Irene
2011-08-28 15:00:00,43155.60449340898,112874.6516704004,13712.075599984695,37874.50206342899,12761.513093987254,5276.975036237627,23102.546693942877,5504.362419473039,4401.138410258544,Hurricane Irene
2011-08-28 16:00:00,42963.30308230766,112340.7302760242,13693.16478771885,37822.17722704964,12743.891902819398,5269.69166441732,22929.5117341937,5496.761140631259,4395.060634536638,Hurricane Irene
2011-08-28 17:00:00,42818.96548023972,111837.70487553594,13795.630515404184,37769.85239067027,12726.295356674156,5262.4082925970115,22755.578824471773,5489.159861789478,4388.982858814732,Hurricane Irene
2011-08-28 18:00:00,42593.647121524715,111224.6124968219,13776.81618687439,37717.77553929744,12708.723455551522,5255.151405765142,22580.837759774367,5481.593134215161,4382.932709346108,Hurricane Irene
2011-08-28 19:00:00,42361.18996332566,110591.24462211886,13758.098342080648,37665.69868792462,12691.20084447412,5247.894518933272,22405.64772009059,5474.026406640843,4376.882559877483,Hurricane Irene
2011-08-28 20:00:00,42057.3448102862,109865.18876575194,13618.968794696237,37613.869821558335,12673.67823339671,5240.637632101401,22230.008705420427,5466.4596790665255,4370.832410408858,Hurricane Irene
2011-08-28 21:00:00,41812.617840473955,109196.09739811596,13600.250949902493,37561.79297018551,12656.20491236453,5233.433715246407,22054.190100755724,5458.92750275967,4364.8098871935135,Hurricane Irene
2011-08-28 22:00:00,41555.17488408077,108497.07553640104,13581.436621372704,37510.21208882576,12638.75623635496,5226.203313402974,21878.281701093747,5451.395326452814,4358.787363978171,Hurricane Irene
2011-08-28 23:00:00,41286.131378526006,107770.05418022515,13561.560971746358,37458.38322245948,12621.332205368006,5218.99939654798,21702.46309642904,5443.897701413422,4352.792467016108,Hurricane Irene
2011-08-29 00:00:00,41006.82584871294,107017.92982901528,13542.843126952615,37406.80234109973,12603.957464426272,5211.821964681421,21526.913876756156,5436.400076374029,4346.797570054047,Hurricane Irene
2011-08-29 01:00:00,40717.03520715769,106242.63348238944,13524.221765894925,37355.22145973998,12586.58272348454,5204.644532814864,21351.723837072383,5428.902451334636,4340.802673091985,Hurricane Irene
2011-08-29 02:00:00,40418.3210662474,105445.13064015668,13505.503921101184,37303.88856338676,12569.257272588036,5197.467100948306,21176.982772374973,5421.439377562706,4334.835402383204,Hurricane Irene
2011-08-29 03:00:00,40110.906513465925,104629.28330155292,13486.97904377954,37252.55566703355,12551.956466714137,5190.316154070186,21002.870272658496,5413.976303790777,4328.868131674423,Hurricane Irene
2011-08-29 04:00:00,39795.68389874878,103794.12596676918,13468.35768272185,37201.22277068034,12534.680305862856,5183.165207192067,20829.47613292022,5406.513230018846,4322.900860965643,Hurricane Irene
2011-08-29 05:00:00,39473.32248454759,102944.48613485048,13450.025772872306,37150.13785933366,12517.4534350568,5176.040745302384,20656.9799431547,5399.084707514378,4316.9612165101435,Hurricane Irene
2011-08-29 06:00:00,39144.49153331401,102078.4328061788,13431.500895550666,37099.05294798699,12500.22656425074,5168.916283412701,20485.29190836465,5391.656185009911,4311.021572054644,Hurricane Irene
2011-08-29 07:00:00,38810.30648246738,101200.79347979912,13413.072501965074,37047.96803664031,12483.048983489907,5161.818306511456,20314.591618544626,5384.262213772906,4305.109553852427,Hurricane Irene
2011-08-29 08:00:00,38470.99041949161,100313.49915532948,13394.451140907382,36997.13111030018,12465.896047751688,5154.720329610211,20145.058663689175,5376.868242535901,4299.197535650209,Hurricane Irene
2011-08-29 09:00:00,38127.658781806065,99415.58433296085,13376.02274732179,36946.29418396003,12448.76775703608,5147.648837697404,19976.603248801028,5369.474271298897,4293.285517447991,Hurricane Irene
2011-08-29 10:00:00,37780.31156941073,98509.9455121202,13357.690837472248,36895.4572576199,12431.688756365696,5140.577345784596,19809.404963874735,5362.080300061892,4287.373499245773,Hurricane Irene
2011-08-29 11:00:00,37437.8722816607,97613.9616893696,13341.771021023962,36844.8683162863,12414.609755695314,5133.5323388602255,19643.463808910295,5354.720880092349,4281.489107296837,Hurricane Irene
2011-08-29 12:00:00,37083.83244474909,96694.80587120296,13323.439111174424,36794.27937495269,12397.580045070154,5126.487331935855,19478.959373902257,5347.39601139027,4275.632341601182,Hurricane Irene
2011-08-29 13:00:00,36730.23878280523,95777.29140271163,13305.10720132488,36743.93841862563,12380.574979467609,5119.442325011486,19315.801863853343,5340.036591420729,4269.747949652245,Hurricane Irene
2011-08-29 14:00:00,36368.837058925696,94845.97028695168,13284.556165546184,36693.34947729203,12363.594558887677,5112.423803075552,19154.081073760834,5332.711722718649,4263.89118395659,Hurricane Irene
2011-08-29 15:00:00,36016.35883440122,93935.89016698967,13266.320739432696,36643.25650597151,12346.638783330352,5105.40528113962,18993.886798622003,5325.421405284032,4258.062044514216,Hurricane Irene
2011-08-29 16:00:00,35662.31899748961,93022.43079769614,13248.181797055253,36592.91554964445,12329.707652795643,5098.413244192125,18835.30883343412,5318.131087849415,4252.232905071842,Hurricane Irene
2011-08-29 17:00:00,35306.94063567474,92106.65422886104,13230.042854677811,36542.82257832391,12312.82581230616,5091.421207244629,18678.25738319991,5310.8407704147985,4246.403765629469,Hurricane Irene
2011-08-29 18:00:00,34950.669923924375,91189.42941031246,13211.903912300371,36492.72960700339,12295.96861683929,5084.455655285571,18522.822242916667,5303.550452980181,4240.5746261870945,Hurricane Irene
2011-08-29 19:00:00,34593.72994972238,90271.52874189756,13193.76496992293,36442.636635682866,12279.136066395027,5077.490103326513,18369.09320758164,5296.2946868130275,4234.773112998003,Hurricane Irene
2011-08-29 20:00:00,34236.789975520376,89353.91772342534,13175.72251128154,36392.791649368875,12262.328160973382,5070.551036355894,18216.98048219757,5289.038920645873,4228.9715998089105,Hurricane Irene
2011-08-29 21:00:00,33879.6269138345,88437.36875474305,13157.680052640151,36343.19464806142,12245.544900574349,5063.611969385273,18066.663656759003,5281.817705746182,4223.1977128731,Hurricane Irene
2011-08-29 22:00:00,33523.13311460025,87522.55768571694,13139.73407773481,36293.34966174743,12228.786285197924,5056.6729024146525,17917.963141271386,5274.596490846489,4217.423825937289,Hurricane Irene
2011-08-29 23:00:00,33582.69747279521,87078.6208735394,13799.20041363804,36243.752660439975,12212.076959866728,5049.7603204324705,17771.14832072655,5267.375275946799,4211.649939001478,Hurricane Irene
2011-08-30 00:00:00,33227.765285948095,86169.40970340549,13782.219276093205,36194.15565913253,12195.367634535529,5042.874223438725,17626.039605129936,5260.154061047107,4205.876052065667,Hurricane Irene
2011-08-30 01:00:00,32893.3571476176,85302.7770748484,13765.238138548364,36144.806642831616,12178.707599249556,5035.9881264449805,17482.636994481552,5252.967397414878,4200.129791383137,Hurricane Irene
2011-08-30 02:00:00,37285.05735520546,94183.63741797872,15064.777579408734,36095.4576265307,12162.072208986196,5029.102029451235,17341.120078775948,5245.815285050112,4194.411156953889,Hurricane Irene
2011-08-30 03:00:00,36989.24335158555,93403.32047234608,15051.752275041952,36046.108610229785,12145.461463745449,5022.2159324574895,17201.399063015844,5238.628621417882,4188.664896271359,Hurricane Irene
2011-08-30 04:00:00,36759.01706822526,92804.4209408243,15038.726970675174,35996.75959392887,12128.875363527311,5015.382805440619,17063.473947201244,5231.476509053116,4182.946261842111,Hurricane Irene
2011-08-30 05:00:00,31468.497388099982,82181.79894226065,13014.59467207768,35947.65856263449,12112.313908331793,5008.523193435312,16927.344731332145,5224.358947955812,4177.255253666145,Hurricane Irene
2011-08-30 06:00:00,31357.845996097363,81909.04524621856,12996.84166464444,35898.55753134012,12095.801743181491,5001.690066418442,16793.01141540855,5217.206835591046,4171.5366192368965,Hurricane Irene
2011-08-30 07:00:00,31235.14787996543,81605.58865625031,12979.0886572112,35849.70448505227,12079.289578031194,4994.85693940157,16660.56379442773,5210.089274493743,4165.8456110609295,Hurricane Irene
2011-08-30 08:00:00,31104.19552693007,81273.93947185932,12978.027336114645,35800.85143876444,12062.826702926122,4988.050297373138,16529.822278395142,5203.006264663903,4160.182229138244,Hurricane Irene
2011-08-30 09:00:00,30959.85792486214,80915.06319285458,12960.370812417455,35751.99839247659,12046.38847284366,4981.270140333143,16400.96645730533,5195.923254834061,4154.51884721556,Hurricane Irene
2011-08-30 10:00:00,30807.489173374655,80532.24251858665,12942.714288720266,35703.39333119529,12029.974887783814,4974.463498304709,16273.996331158294,5188.8402450042195,4148.855465292873,Hurricane Irene
2011-08-30 11:00:00,30644.635310144993,80126.63604882637,12908.46256242244,35654.78826991399,12013.585947746576,4967.683341264715,16148.732309959489,5181.757235174378,4143.192083370188,Hurricane Irene
2011-08-30 12:00:00,30477.98895968943,79701.04373301979,12890.902522461303,35606.18320863269,11997.221652731949,4960.929669213157,16025.353983703457,5174.708776612,4137.556327700785,Hurricane Irene
2011-08-30 13:00:00,30303.311459814337,79255.5621211479,12873.34248250016,35557.578147351385,11980.882002739938,4954.175997161598,15903.681762395656,5167.66031804962,4131.92057203138,Hurricane Irene
2011-08-30 14:00:00,30121.272072971315,78791.6394629241,12855.782442539024,35509.22107107662,11964.591642793152,4947.422325110041,15783.805441033355,5160.611859487243,4126.284816361977,Hurricane Irene
2011-08-30 15:00:00,29932.54006161201,78310.82055804282,12838.318886313931,35460.86399480185,11948.301282846363,4940.695138046919,15665.814814613836,5153.597952192327,4120.676686945854,Hurricane Irene
2011-08-30 16:00:00,29737.33851322028,77814.55365621757,12820.855330088843,35412.754903533634,11932.060212944802,4933.9944359722385,15549.440498145266,5146.584044897411,4115.068557529731,Hurricane Irene
2011-08-30 17:00:00,29536.782865215537,77304.19045718097,12803.488257599804,35364.6458122654,11915.843788065857,4927.2672489091165,15434.951876619474,5139.604688869959,4109.48805436689,Hurricane Irene
2011-08-30 18:00:00,29330.873117597755,76780.88956070377,12786.024701374714,35316.53672099717,11899.627363186904,4920.566546834434,15322.16936004191,5132.6253328425055,4103.907551204049,Hurricane Irene
2011-08-30 19:00:00,29120.501620302453,76246.19576648038,12768.657628885676,35268.42762972894,11883.46022835318,4913.892329748188,15211.092948412574,5125.645976815052,4098.3270480412075,Hurricane Irene
2011-08-30 20:00:00,29754.962424446505,77688.55593114327,12865.430816144042,35220.56652346725,11867.317738542064,4907.218112661943,15101.722641731463,5118.666620787601,4092.746544878367,Hurricane Irene
2011-08-30 21:00:00,29536.559777731654,77134.84179068262,12848.160227391056,35172.70541720556,11851.199893753566,4900.543895575698,14994.058439998584,5111.721816027609,4087.193667968807,Hurricane Irene
2011-08-30 22:00:00,29342.6967542432,76654.79528564855,12830.889638638064,35125.09229595041,11835.13133901029,4893.89616347789,14888.100343213928,5104.777011267618,4081.640791059247,Hurricane Irene
2011-08-30 23:00:00,28322.740777960986,74255.6248102681,12699.478790137671,35077.23118968872,11819.062784267016,4887.2484313800815,14783.758556380228,5097.866757775089,4076.1155404029687,Hurricane Irene
2011-08-31 00:00:00,28173.495251247772,73910.74827849382,12682.208201384685,35029.8660534401,11803.018874546353,4880.627184270711,14681.122874494751,5090.9565042825625,4070.59028974669,Hurricane Irene
2019-09-03 00:00:00,13568.359239340643,37670.90604769573,14974.75825367388,41360.92327033632,13936.26738685184,5762.73620916948,12615.119577188543,6011.056756812643,4806.277414630157,Hurricane Dorian
2019-09-03 01:00:00,13549.1514069789,37617.610458239,14953.628315478883,41302.646793800064,13916.600658807156,5754.605317719174,12597.340167728073,6002.557145016834,4799.481356322934,Hurricane Dorian
2019-09-03 02:00:00,13717.426296066751,38017.327379164395,14932.208926075737,41244.12233225727,13896.933930762472,5746.4744262688655,12757.175262877809,5994.092084488486,4792.712924268993,Hurricane Dorian
2019-09-03 03:00:00,14068.65523068152,38858.084612840314,14911.07898788074,41186.093840727546,13877.341137785626,5738.370019806998,13083.849462964728,5985.627023960141,4785.944492215052,Hurricane Dorian
2019-09-03 04:00:00,14588.114436887368,40105.027616161926,14890.04553342179,41127.817364191294,13857.74834480878,5730.265613345129,13566.946548304932,5977.196514699256,4779.203686414393,Hurricane Dorian
2019-09-03 05:00:00,15264.537996748548,41731.21894445815,14869.012078962844,41070.036857668114,13838.204841877156,5722.187691871695,14196.678864195426,5968.766005438372,4772.462880613733,Hurricane Dorian
2019-09-03 06:00:00,16088.757014677742,43714.35555214114,14848.075108239947,41012.0083661384,13818.71062899076,5714.136255386703,14963.438345927763,5960.370047444951,4765.749701066355,Hurricane Dorian
2019-09-03 07:00:00,17050.10790894567,46029.33444417692,14827.13813751705,40954.22785961521,13799.241061126975,5706.084818901706,15857.976108782614,5951.939538184067,4759.008895265696,Hurricane Dorian
2019-09-03 08:00:00,17961.39797183176,48550.93029533838,14806.201166794152,40896.44735309203,13779.796138285805,5698.033382416712,16782.50540072736,5943.578131458109,4752.3233419716,Hurricane Dorian
2019-09-03 09:00:00,18813.72601272936,50910.41872856899,14785.360679807303,40838.914831575385,13760.40050548986,5690.008430920157,17647.50060947869,5935.2167247321495,4745.637788677503,Hurricane Dorian
2019-09-03 10:00:00,19609.702155199822,53115.13754241714,14764.616676556509,40781.38231005874,13741.029517716524,5682.009964412036,18455.745379952143,5926.855318006191,4738.9522353834045,Hurricane Dorian
2019-09-03 11:00:00,20351.958831552885,55172.23143546942,14743.77618956966,40724.09777354864,13721.683174965798,5674.011497903917,19209.84376706869,5918.493911280232,4732.266682089308,Hurricane Dorian
2019-09-03 12:00:00,21042.950004111182,57088.36235640789,14723.032186318864,40666.81323703853,13702.3861222603,5666.013031395798,19912.130440757486,5910.1670558217365,4725.608755048493,Hurricane Dorian
2019-09-03 13:00:00,21685.107326448964,58870.28880389559,14702.38466680412,40609.52870052842,13683.113714577416,5658.067534864553,20565.299250936787,5901.874751630703,4718.978454260959,Hurricane Dorian
2019-09-03 14:00:00,22280.728599650167,60524.18997671008,14681.737147289372,40552.49214902485,13663.890596939753,5650.09555334487,21171.41548254392,5893.58244743967,4712.348153473425,Hurricane Dorian
2019-09-03 15:00:00,22831.888537314837,62056.24507362895,14661.089627774623,40495.45559752129,13644.692124324703,5642.176541802062,21732.81380550803,5885.290143248635,4705.717852685891,Hurricane Dorian
2019-09-03 16:00:00,23340.97417552043,63471.95744356349,14640.44210825988,40438.667031024255,13625.51829673227,5634.23104527082,22251.559504766465,5877.032390325066,4699.115178151639,Hurricane Dorian
2019-09-03 17:00:00,23809.680979144436,64777.12008536771,14619.89107248118,40381.878464527224,13606.39375918506,5626.3385187164495,22729.717865256534,5868.774637401494,4692.512503617385,Hurricane Dorian
2019-09-03 18:00:00,24240.2398230256,65976.94669801019,14599.436520438538,40325.33788303672,13587.29386666046,5618.44599216208,23169.354171915576,5860.551435745388,4685.937455336414,Hurricane Dorian
2019-09-03 19:00:00,24634.435407034933,67076.65098045951,14578.885484659844,40268.5493165397,13568.218619158475,5610.553465607712,23572.174529691805,5852.328234089278,4679.362407055443,Hurricane Dorian
2019-09-03 20:00:00,24995.167868462835,68083.37763130228,14559.299286241649,40212.25672005573,13549.192661701712,5602.687424041778,23939.974838530743,5844.10503243317,4672.787358774471,Hurricane Dorian
2019-09-03 21:00:00,25321.767944857664,68997.0301005576,14538.844734199,40155.71613856524,13530.191349267565,5594.821382475846,24274.64079337516,5835.916382044526,4666.239936746782,Hurricane Dorian
