time,cat-694853-discharge,cat-694852-discharge,cat-694856-discharge,cat-694725-discharge,cat-694855-discharge,cat-694724-discharge,cat-694854-discharge,cat-694723-discharge,cat-694722-discharge
2007-05-31 00:00:00,13564.254429637318,37661.63724952934,14974.46880246573,41360.923270336316,13936.267386851841,5762.73620916948,12615.119577188545,6011.056756812643,4806.277414630157
2007-05-31 01:00:00,13545.091214772348,37608.438210053515,14953.338864270732,41302.646793800064,13916.600658807156,5754.605317719174,12597.340167728073,6002.557145016834,4799.481356322934
2007-05-31 02:00:00,13716.846268608675,38016.0722294127,14932.112442339685,41244.12233225727,13896.933930762472,5746.4744262688655,12757.175262877807,5994.092084488486,4792.712924268993
2007-05-31 03:00:00,14068.075203223441,38856.82946308862,14911.078987880739,41186.093840727546,13877.341137785626,5738.370019806998,13083.849462964728,5985.627023960141,4785.944492215052
2007-05-31 04:00:00,14587.512100680902,40103.77246641023,14890.04553342179,41127.817364191294,13857.74834480878,5730.265613345129,13566.946548304932,5977.196514699256,4779.203686414393
2007-05-31 05:00:00,15264.493379251773,41731.12239447725,14869.012078962845,41070.036857668114,13838.204841877157,5722.187691871695,14196.678864195426,5968.766005438372,4772.462880613733
2007-05-31 06:00:00,16088.690088432579,43714.162452179335,14848.075108239947,41012.0083661384,13818.71062899076,5714.136255386703,14963.438345927763,5960.370047444951,4765.749701066355
2007-05-31 07:00:00,17049.99636520373,46029.04479423422,14827.13813751705,40954.22785961521,13799.241061126975,5706.084818901706,15857.976108782614,5951.939538184067,4759.008895265696
2007-05-31 08:00:00,17955.77616723808,48534.51679858541,14806.201166794153,40896.44735309203,13779.796138285805,5698.033382416712,16782.50540072736,5943.578131458109,4752.3233419716
2007-05-31 09:00:00,18802.839343516203,50878.84688481474,14785.360679807305,40838.914831575385,13760.400505489859,5690.008430920157,17647.50060947869,5935.2167247321495,4745.637788677503
2007-05-31 10:00:00,19593.907561341388,53069.17975150882,14764.616676556509,40781.38231005874,13741.029517716523,5682.009964412036,18455.745379952143,5926.855318006191,4738.9522353834045
2007-05-31 11:00:00,20331.657870520143,55112.94974719691,14743.872673305712,40724.09777354864,13721.683174965798,5674.011497903917,19209.84376706869,5918.493911280232,4732.266682089308
2007-05-31 12:00:00,21018.34345463963,57016.52917061841,14723.128670054914,40666.81323703853,13702.3861222603,5666.013031395798,19912.130440757486,5910.1670558217365,4725.608755048493
2007-05-31 13:00:00,21656.77521599669,58787.44892028351,14702.481150540169,40609.52870052842,13683.113714577416,5658.067534864553,20565.299250936787,5901.874751630703,4718.978454260959
2007-05-31 14:00:00,22249.206338178454,60431.88819496981,14681.737147289372,40552.49214902485,13663.890596939753,5650.09555334487,21171.41548254392,5893.58244743967,4712.348153473425
2007-05-31 15:00:00,22797.75615228177,61955.736543512205,14661.089627774625,40495.45559752129,13644.692124324705,5642.176541802062,21732.813805508034,5885.290143248635,4705.717852685891
2007-05-31 16:00:00,23304.61091564861,63364.69041478376,14640.538591995928,40438.667031024255,13625.51829673227,5634.23104527082,22251.559504766465,5877.032390325066,4699.115178151639
2007-05-31 17:00:00,23771.756106885474,64664.06005773398,14619.891072481181,40381.878464527224,13606.393759185059,5626.3385187164495,22729.717865256534,5868.774637401494,4692.512503617385
2007-05-31 18:00:00,24200.97642586338,65859.44537125506,14599.436520438538,40325.33788303672,13587.29386666046,5618.44599216208,23169.354171915576,5860.551435745388,4685.937455336414
2007-05-31 19:00:00,24593.83348496946,66954.9014545448,14578.885484659844,40268.5493165397,13568.218619158475,5610.553465607712,23572.174529691805,5852.328234089278,4679.362407055443
2007-05-31 20:00:00,24952.33507155859,67955.54545659087,14558.527416353247,40212.25672005573,13549.192661701712,5602.687424041778,23939.974838530743,5844.10503243317,4672.787358774471
2007-05-31 21:00:00,25277.81971053404,68865.7221265338,14538.072864310601,40155.71613856524,13530.191349267563,5594.821382475846,24274.640793375158,5835.916382044526,4666.239936746782
2007-05-31 22:00:00,25572.29518925069,69690.74171332303,14517.714796004006,40099.423542081284,13511.239326878636,5586.981825898351,24577.698909178718,5827.727731655879,4659.692514719091
2007-05-31 23:00:00,25837.54620757955,70434.65931615641,14497.356727697408,40043.37893060385,13492.311949512326,5579.168754309294,24850.67570089512,5819.573632534697,4653.172718944684
2007-06-01 00:00:00,26074.688202940008,71101.7231341935,14477.095143126864,39987.334319126436,13473.409217168624,5571.3291977317995,25095.1874784753,5811.419533413514,4646.652923170275
2007-06-01 01:00:00,26285.28278771919,71695.69861668939,14456.833558556318,39931.289707649026,13454.531129847537,5563.54261113118,25312.760756872944,5803.2654342923315,4640.133127395866
2007-06-01 02:00:00,26470.89157430423,72220.4477628801,14436.668457721824,39875.245096171595,13435.702332571676,5555.756024530561,25504.56287105262,5795.145886438611,4633.640957874739
2007-06-01 03:00:00,26632.63000011451,72679.2532721162,14416.503356887326,39819.448469700714,13416.922825341038,5547.969437929942,25672.12033596801,5787.060889852353,4627.176414606893
2007-06-01 04:00:00,26771.83659005329,73076.1702435955,14396.338256052832,39763.899828236375,13398.1433181104,5540.209336317758,25816.510691586423,5778.941341998633,4620.684245085766
2007-06-01 05:00:00,26889.62678153995,73414.28827670678,14376.076671482288,39708.35118677202,13379.413100924987,5532.475719694013,25939.170657864255,5770.890896679838,4614.247328071201
2007-06-01 06:00:00,26987.339099477747,73697.17972074334,14355.911570647791,39652.80254530768,13360.707528762186,5524.742103070268,26041.177774768803,5762.805900093581,4607.782784803357
2007-06-01 07:00:00,27065.86589380219,73926.6790253423,14335.842953549347,39597.25390384333,13342.05124664461,5517.034971434961,26123.609582267374,5754.755454774786,4601.345867788792
2007-06-01 08:00:00,27125.8764269649,74105.68268993062,14315.870820186949,39541.95324738552,13323.419609549648,5509.327839799654,26187.54362032727,5746.705009455991,4594.908950774227
2007-06-01 09:00:00,27168.709223869137,74236.79756399264,14295.898686824556,39486.900575934254,13304.812617477297,5501.620708164347,26233.967633918503,5738.689115404659,4588.499660012944
2007-06-01 10:00:00,27195.256634450416,74322.9201469553,14275.92655346216,39431.84790448298,13286.230270427557,5493.940061517478,26263.9591630084,5730.673221353327,4582.090369251662
2007-06-01 11:00:00,27206.18792116035,74366.46418834112,14256.050903835816,39376.7952330317,13267.697213423042,5486.285899859046,26278.41615756969,5722.691878569456,4575.708704743661
2007-06-01 12:00:00,27202.618521418328,74369.93998765353,14236.078770473421,39321.74256158044,13249.188801441142,5478.631738200613,26278.236567575146,5714.710535785587,4569.327040235659
2007-06-01 13:00:00,27185.21769767598,74335.56819445318,14216.299604583128,39266.9378751357,13230.729679504466,5471.004061530619,26264.22854800023,5706.729193001717,4562.945375727657
2007-06-01 14:00:00,27155.100887352684,74265.66600828168,14196.423954956783,39212.381173697504,13212.295202590401,5463.376384860624,26237.20025382041,5698.7824014853095,4556.591337472937
2007-06-01 15:00:00,27112.937352900073,74162.35752871884,14176.644789066488,39157.57648725277,13193.88537069895,5455.748708190629,26197.95984001118,5690.835609968904,4550.237299218216
2007-06-01 16:00:00,27059.173269285904,74027.67030536354,14156.962106912244,39103.01978581458,13175.50018383011,5448.147516509071,26147.315461548005,5682.923369719958,4543.910887216778
2007-06-01 17:00:00,26994.924073929542,73863.4387878529,14137.279424757999,39048.711069382916,13157.164287006493,5440.5728098159525,26085.805888414543,5675.011129471015,4537.58447521534
2007-06-01 18:00:00,26920.635941798744,73671.69052578579,14117.596742603757,38994.40235295126,13138.853035205491,5432.998103122831,26014.329070583535,5667.09888922207,4531.258063213901
2007-06-01 19:00:00,26837.20122282903,73454.35651878022,14097.914060449511,38940.093636519596,13120.566428427102,5425.449881418151,25933.333983041368,5659.221200240589,4524.959277465743
2007-06-01 20:00:00,26745.066091988137,73213.07811651147,14078.32786203132,38885.784920087935,13102.329111693936,5417.901659713468,25843.628780763513,5651.343511259107,4518.660491717586
2007-06-01 21:00:00,26644.899811727704,72949.68976861668,14058.741663613122,38831.72418866281,13084.091794960772,5410.353438008786,25745.572643739073,5643.500373545087,4512.3893322227095
2007-06-01 22:00:00,26537.148557015476,72665.06042492393,14039.155465194928,38777.91144224423,13065.90376827283,5402.831701292542,25639.883931946242,5635.657235831069,4506.1181727278345
2007-06-01 23:00:00,26422.258502819204,72360.92798508938,14019.665750512784,38723.8507108191,13047.765031630113,5395.336449564733,25527.10141536868,5627.814098117049,4499.847013232958
2007-06-02 00:00:00,26300.898911590528,72038.54759886475,14000.176035830644,38670.285949407065,13029.65094001001,5387.841197836926,25407.674068992754,5620.005511670493,4493.603479991364
2007-06-02 01:00:00,26173.29287081331,71699.2709659827,13980.782804884548,38616.47320298847,13011.536848389906,5380.372431097557,25282.14066280212,5612.196925223936,4487.359946749769
2007-06-02 02:00:00,26040.109642939187,71344.25668621392,13961.389573938455,38562.90844157643,12993.49669183764,5372.903664358186,25150.950171783155,5604.422890044844,4481.144039761456
2007-06-02 03:00:00,25901.795402935913,70974.953009272,13941.996342992361,38509.343680164384,12975.456535285373,5365.434897618817,25014.461775924956,5596.64885486575,4474.928132773142
2007-06-02 04:00:00,25758.57323828736,70592.22888498497,13922.603112046267,38456.02690375886,12957.465668778332,5357.9926158678845,24873.214245211177,5588.8748196866545,4468.71222578483
2007-06-02 05:00:00,25611.33549892903,70197.53256306637,13903.402848572274,38402.710127353355,12939.499447293905,5350.576819105389,24727.47696463364,5581.135335775024,4462.523945049798
2007-06-02 06:00:00,25459.85909737706,69791.53989338248,13884.10610136223,38349.393350947845,12921.557870832088,5343.161022342894,24577.788704175993,5573.395851863393,4456.335664314765
2007-06-02 07:00:00,25304.813296083066,69376.08532557041,13864.905837888238,38296.32455954887,12903.665584415494,5335.745225580399,24424.41884883007,5565.656367951762,4450.147383579734
2007-06-02 08:00:00,25146.86735749868,68951.84470949645,13845.609090678194,38243.2557681499,12885.773297998901,5328.355913806341,24267.636783587695,5557.951435307594,4443.986729097984
2007-06-02 09:00:00,24986.244369107782,68520.07319491231,13826.505310940252,38190.18697675093,12867.930301627535,5320.966602032283,24107.891483435236,5550.246502663424,4437.826074616233
2007-06-02 10:00:00,24822.94433091037,68080.57768185619,13807.305047466258,38137.366170358495,12850.136595301392,5313.603775246665,23945.452333364527,5542.576121286719,4431.693046387764
2007-06-02 11:00:00,24657.190330390313,67634.32367013706,13788.201267728316,38084.545363966055,12832.34288897525,5306.267433449482,23780.588718367384,5534.905739910013,4425.5600181592945
2007-06-02 12:00:00,24489.205455031493,67182.08355960215,13769.097487990372,38031.97254258015,12814.598472694335,5298.931091652299,23613.65981843292,5527.269909800771,4419.454616184108
2007-06-02 13:00:00,24319.435879801673,66724.43665013685,13750.09019198848,37979.399721194255,12796.878701436028,5291.594749855117,23444.845223555676,5519.5995284240635,4413.321587955638
2007-06-02 14:00:00,24160.597591281778,66287.74108652682,13736.389501469348,37926.826899808366,12779.183575200334,5284.284893046372,23274.324523730204,5511.998249582283,4407.243812233733
2007-06-02 15:00:00,23987.704791277683,65821.50122876142,13717.478689203506,37874.50206342899,12761.513093987254,5276.975036237627,23102.546693942877,5504.362419473039,4401.138410258544
2007-06-02 16:00:00,23817.26595359623,65361.34401979273,13698.471393201615,37822.17722704964,12743.891902819398,5269.69166441732,22929.5117341937,5496.761140631259,4395.060634536638
2007-06-02 17:00:00,23701.483549464458,64997.157491838465,13712.268567456795,37769.85239067027,12726.295356674156,5262.4082925970115,22755.578824471773,5489.159861789478,4388.982858814732
2007-06-02 18:00:00,23535.283373976647,64549.26213044405,13693.454238927003,37717.77553929744,12708.723455551522,5255.151405765142,22580.837759774367,5481.593134215161,4382.932709346108
2007-06-02 19:00:00,23375.775823005133,64117.97336576441,13674.63991039721,37665.69868792462,12691.200844474119,5247.894518933272,22405.64772009059,5474.026406640843,4376.882559877483
2007-06-02 20:00:00,23423.9627195224,63990.044641072105,13854.389110658765,37613.869821558335,12673.67823339671,5240.637632101401,22230.008705420427,5466.4596790665255,4370.832410408858
2007-06-02 21:00:00,23276.94806764795,63590.134620184916,13835.767749601073,37561.79297018551,12656.20491236453,5233.433715246407,22054.190100755724,5458.92750275967,4364.8098871935135
2007-06-02 22:00:00,23143.764839773827,63222.08609299468,13817.242872279432,37510.21208882576,12638.75623635496,5226.203313402974,21878.281701093747,5451.395326452814,4358.787363978171
2007-06-02 23:00:00,22831.66544983096,62626.46926082348,13586.936194327563,37458.38322245948,12621.332205368006,5218.99939654798,21702.46309642904,5443.897701413422,4352.792467016108
2007-06-03 00:00:00,22723.69110763485,62317.316221982146,13568.218349533821,37406.80234109973,12603.957464426272,5211.821964681421,21526.913876756156,5436.400076374029,4346.797570054047
2007-06-03 01:00:00,22619.955427632398,62020.90778061959,13549.59698847613,37355.22145973998,12586.58272348454,5204.644532814864,21351.723837072383,5428.902451334636,4340.802673091985
2007-06-03 02:00:00,27723.973971237127,72017.113503105,15454.378905579508,37303.88856338676,12569.257272588035,5197.467100948306,21176.982772374973,5421.439377562706,4334.835402383204
2007-06-03 03:00:00,27628.715615621968,71750.056255936,15440.292280116177,37252.55566703355,12551.956466714137,5190.316154070186,21002.870272658496,5413.976303790777,4328.868131674423
2007-06-03 04:00:00,27596.591017943785,71658.33377408115,15426.205654652846,37201.22277068034,12534.680305862857,5183.165207192067,20829.47613292022,5406.513230018846,4322.900860965643
2007-06-03 05:00:00,23944.425819405693,63741.71809019768,15220.502329393783,37150.13785933366,12517.4534350568,5176.040745302384,20656.9799431547,5399.084707514378,4316.9612165101435
2007-06-03 06:00:00,24028.083625859286,63965.03819601904,15205.83680151415,37099.05294798699,12500.226564250741,5168.916283412701,20485.29190836465,5391.656185009911,4311.021572054644
2007-06-03 07:00:00,24134.27326818438,64238.17809198472,15191.267757370566,37047.96803664031,12483.048983489909,5161.818306511456,20314.591618544622,5384.262213772906,4305.109553852427
2007-06-03 08:00:00,22783.701640797564,62206.76649385182,13625.915623691852,36997.13111030018,12465.896047751688,5154.720329610211,20145.058663689175,5376.868242535901,4299.197535650209
2007-06-03 09:00:00,22931.162467639762,62569.11857216896,13607.68019757836,36946.29418396003,12448.76775703608,5147.648837697404,19976.603248801028,5369.474271298897,4293.285517447991
2007-06-03 10:00:00,23069.922882610794,62899.51260680826,13589.44477146487,36895.4572576199,12431.688756365695,5140.577345784596,19809.404963874735,5362.080300061892,4287.373499245773
2007-06-03 11:00:00,23081.077256804605,63096.37801786307,13342.253439704213,36844.8683162863,12414.609755695314,5133.5323388602255,19643.463808910295,5354.720880092349,4281.489107296837
2007-06-03 12:00:00,23203.329197968786,63367.58691421075,13323.921529854671,36794.27937495269,12397.580045070154,5126.487331935855,19478.959373902257,5347.39601139027,4275.632341601182
2007-06-03 13:00:00,23308.403402874508,63594.67246928721,13305.589620005132,36743.938418625636,12380.574979467609,5119.442325011486,19315.801863853343,5340.036591420729,4269.747949652245
2007-06-03 14:00:00,23411.02364545758,63794.530929749904,13322.570757549973,36693.34947729203,12363.594558887677,5112.423803075552,19154.081073760834,5332.711722718649,4263.89118395659
2007-06-03 15:00:00,23484.642515136744,63940.41795088958,13304.335331436478,36643.25650597151,12346.638783330352,5105.40528113962,18993.886798622003,5325.421405284032,4258.062044514216
2007-06-03 16:00:00,23546.43774817046,64054.73312827501,13286.19638905904,36592.915549644444,12329.707652795643,5098.413244192125,18835.30883343412,5318.131087849415,4252.232905071842
2007-06-03 17:00:00,23608.009893720307,64180.44120340662,13236.217813785026,36542.82257832391,12312.825812306159,5091.421207244629,18678.257383199914,5310.8407704147985,4246.403765629469
2007-06-03 18:00:00,23647.942553334156,64236.440192328526,13218.078871407586,36492.72960700339,12295.96861683929,5084.455655285571,18522.822242916667,5303.550452980181,4240.5746261870945
2007-06-03 19:00:00,23678.951713592956,64272.646435165974,13200.036412766192,36442.636635682866,12279.136066395029,5077.490103326513,18369.09320758164,5296.2946868130275,4234.773112998003
2007-06-03 20:00:00,23681.851850883348,64249.28133978821,13176.494381169941,36392.791649368875,12262.328160973382,5070.551036355894,18216.98048219757,5289.038920645873,4228.9715998089105
2007-06-03 21:00:00,23696.57562481918,64249.28133978821,13158.451922528551,36343.19464806142,12245.544900574347,5063.611969385273,18066.663656759003,5281.817705746182,4223.1977128731
2007-06-03 22:00:00,23701.26046198058,64226.01279439135,13140.50594762321,36293.34966174743,12228.786285197924,5056.6729024146525,17917.963141271386,5274.596490846489,4217.423825937289
2007-06-03 23:00:00,23693.00622507716,64170.78620531663,13124.875582383076,36243.752660439975,12212.076959866728,5049.7603204324705,17771.14832072655,5267.375275946799,4211.649939001478
2007-06-04 00:00:00,23679.62097604458,64105.03566832383,13106.929607477736,36194.15565913253,12195.367634535529,5042.874223438725,17626.039605129936,5260.154061047107,4205.876052065667
2007-06-04 01:00:00,23657.08914017308,64016.98208574316,13089.080116308447,36144.806642831616,12178.707599249557,5035.9881264449805,17482.636994481552,5252.967397414878,4200.129791383137
2007-06-04 02:00:00,23623.626017591647,63903.34275822404,13070.265787778653,36095.4576265307,12162.072208986197,5029.102029451235,17341.120078775948,5245.815285050112,4194.411156953889
2007-06-04 03:00:00,23584.362620429423,63774.448533722745,13052.416296609365,36046.108610229785,12145.461463745449,5022.2159324574895,17201.399063015844,5238.628621417882,4188.664896271359
2007-06-04 04:00:00,23536.844986363787,63624.60296336616,13034.566805440074,35996.75959392887,12128.875363527313,5015.382805440619,17063.473947201244,5231.476509053116,4182.946261842111
2007-06-04 05:00:00,23480.850027910845,63454.095697097015,13014.59467207768,35947.65856263449,12112.313908331791,5008.523193435312,16927.344731332145,5224.358947955812,4177.255253666145
2007-06-04 06:00:00,23417.93935745774,63266.112884285,12996.84166464444,35898.55753134012,12095.801743181493,5001.690066418442,16793.01141540855,5217.206835591046,4171.5366192368965
2007-06-04 07:00:00,23347.22062506897,63059.10972523573,12979.0886572112,35849.70448505227,12079.289578031194,4994.85693940157,16660.56379442773,5210.089274493743,4165.8456110609295
2007-06-04 08:00:00,23269.363093196163,62834.534469662656,12961.335649777957,35800.85143876444,12062.826702926122,4988.050297373138,16529.822278395142,5203.006264663903,4160.182229138244
2007-06-04 09:00:00,23185.036024290937,62593.352617374825,12943.679126080768,35751.99839247659,12046.388472843659,4981.270140333143,16400.96645730533,5195.923254834061,4154.51884721556
2007-06-04 10:00:00,23094.239418353307,62336.819318123926,12926.11908611963,35703.39333119529,12029.974887783814,4974.463498304709,16273.996331158294,5188.8402450042195,4148.855465292873
2007-06-04 11:00:00,22997.642537834887,62066.189721661634,12908.462562422439,35654.78826991399,12013.585947746575,4967.683341264715,16148.732309959487,5181.757235174378,4143.192083370188
2007-06-04 12:00:00,22895.914645187317,61782.23622783517,12890.902522461303,35606.18320863269,11997.221652731949,4960.929669213157,16025.353983703457,5174.708776612,4137.556327700785
2007-06-04 13:00:00,22788.832652926718,61486.11743641531,12873.34248250016,35557.578147351385,11980.882002739938,4954.175997161598,15903.681762395656,5167.66031804962,4131.92057203138
2007-06-04 14:00:00,22677.511998472466,61178.79884721109,12855.782442539023,35509.22107107662,11964.591642793152,4947.422325110041,15783.805441033355,5160.611859487243,4126.284816361977
2007-06-04 15:00:00,22561.729594340697,60861.14941005056,12838.318886313931,35460.86399480185,11948.301282846365,4940.695138046919,15665.814814613836,5153.597952192327,4120.676686945854
2007-06-04 16:00:00,22441.931615499147,60534.03807476186,12820.855330088845,35412.754903533634,11932.060212944802,4933.9944359722385,15549.440498145266,5146.584044897411,4115.068557529731
2007-06-04 17:00:00,22318.787324399458,60198.33379117307,12803.391773863754,35364.6458122654,11915.843788065855,4927.2672489091165,15434.951876619474,5139.604688869959,4109.48805436689
2007-06-04 18:00:00,22192.22979479646,59854.712409150496,12786.024701374714,35316.53672099717,11899.627363186903,4920.566546834434,15322.16936004191,5132.6253328425055,4103.907551204049
2007-06-04 19:00:00,22062.727510406297,59503.94632854133,12768.657628885676,35268.42762972894,11883.460228353179,4913.892329748188,15211.092948412574,5125.645976815052,4098.3270480412075
2007-06-04 20:00:00,21930.726646196723,59147.001049154576,12751.48352386874,35220.56652346725,11867.317738542064,4907.218112661943,15101.722641731465,5118.666620787601,4092.746544878367
2007-06-04 21:00:00,21796.09334967741,58784.06967095202,12734.116451379698,35172.70541720556,11851.199893753566,4900.543895575698,14994.058439998584,5111.721816027609,4087.193667968807
2007-06-04 22:00:00,21659.69766203546,58416.890093589886,12716.845862626711,35125.09229595041,11835.13133901029,4893.89616347789,14888.100343213928,5104.777011267618,4081.640791059247
2007-06-04 23:00:00,21521.67343576123,58046.13816693444,12699.575273873723,35077.23118968872,11819.062784267015,4887.2484313800815,14783.758556380228,5097.866757775089,4076.1155404029687
2007-06-05 00:00:00,21382.3776108289,57672.29664089021,12682.304685120731,35029.8660534401,11803.018874546351,4880.627184270711,14681.122874494751,5090.9565042825625,4070.59028974669
