time,cat-694853-discharge,cat-694852-discharge,cat-694856-discharge,cat-694725-discharge,cat-694855-discharge,cat-694724-discharge,cat-694854-discharge,cat-694723-discharge,cat-694722-discharge
2014-07-03 07:00:00,27052.926819737364,73895.49338151165,14335.842953549347,39597.25390384333,13342.05124664461,5517.034971434961,26123.609582267374,5754.755454774786,4601.345867788792
2014-07-03 08:00:00,27111.821915480697,74071.11779676848,14315.967303923,39541.95324738552,13323.419609549648,5509.327839799654,26187.54362032727,5746.705009455991,4594.908950774227
2014-07-03 09:00:00,27153.0930999978,74199.14307144168,14295.995170560605,39486.900575934254,13304.812617477297,5501.620708164347,26233.967633918503,5738.689115404659,4588.499660012944
2014-07-03 10:00:00,27178.74816064357,74283.04500484365,14276.02303719821,39431.84790448298,13286.230270427557,5493.940061517478,26263.9591630084,5730.673221353327,4582.090369251662
2014-07-03 11:00:00,27202.172346450574,74365.01593862764,14259.041899653374,39376.7952330317,13267.697213423042,5486.285899859046,26278.41615756969,5722.691878569456,4575.708704743661
2014-07-03 12:00:00,27198.379859224682,74368.29863797822,14239.166250027029,39321.74256158044,13249.188801441142,5478.631738200613,26278.236567575146,5714.710535785587,4569.327040235659
2014-07-03 13:00:00,27184.54843522436,74345.89904240945,14219.387084136733,39266.9378751357,13230.729679504466,5471.004061530619,26264.22854800023,5706.729193001717,4562.945375727657
2014-07-03 14:00:00,40552.17355657315,98517.66951059221,23808.42319148752,39212.381173697504,13212.295202590401,5463.376384860624,26237.20025382041,5698.7824014853095,4556.591337472937
2014-07-03 15:00:00,40519.82587141109,98468.4290203333,23834.66676769318,39157.57648725277,13193.88537069895,5455.748708190629,26197.95984001118,5690.835609968904,4550.237299218216
2014-07-03 16:00:00,40581.17492947705,98667.32198098698,23861.39276257909,39103.01978581458,13175.50018383011,5448.147516509071,26147.315461548005,5682.923369719958,4543.910887216778
2014-07-03 17:00:00,27369.711046841636,74845.2555436235,14193.722410347378,39048.711069382916,13157.164287006493,5440.5728098159525,26085.805888414543,5675.011129471015,4537.58447521534
2014-07-03 18:00:00,27602.168205040693,75473.31316937706,14174.136211929183,38994.40235295126,13138.853035205491,5432.998103122831,26014.329070583535,5667.09888922207,4531.258063213901
2014-07-03 19:00:00,27812.985877303745,76040.73740712549,14154.453529774937,38940.093636519596,13120.566428427102,5425.449881418151,25933.333983041368,5659.221200240589,4524.959277465743
2014-07-03 20:00:00,27960.223616662075,76483.32251957043,14078.32786203132,38885.784920087935,13102.329111693936,5417.901659713468,25843.628780763513,5651.343511259107,4518.660491717586
2014-07-03 21:00:00,28130.66245434353,76938.26602957051,14058.741663613122,38831.72418866281,13084.091794960772,5410.353438008786,25745.572643739073,5643.500373545087,4512.3893322227095
2014-07-03 22:00:00,28276.115493830843,77326.10730284524,14039.155465194928,38777.91144224423,13065.90376827283,5402.831701292542,25639.883931946242,5635.657235831069,4506.1181727278345
2014-07-03 23:00:00,29332.211642501014,79085.24795484055,14838.233767162825,38723.8507108191,13047.765031630113,5395.336449564733,25527.10141536868,5627.814098117049,4499.847013232958
2014-07-04 00:00:00,29431.70866030982,79349.79490250615,14819.998341049333,38670.285949407065,13029.65094001001,5387.841197836926,25407.674068992754,5620.005511670493,4493.603479991364
2014-07-04 01:00:00,29539.23682753817,79626.79679770784,14801.762914935842,38616.47320298847,13011.536848389906,5380.372431097557,25282.14066280212,5612.196925223936,4487.359946749769
2014-07-04 02:00:00,28720.282674228463,78479.20372473217,13961.582541410557,38562.90844157643,12993.49669183764,5372.903664358186,25150.950171783155,5604.422890044844,4481.144039761456
2014-07-04 03:00:00,28841.865352941015,78777.63971569363,13942.189310464462,38509.343680164384,12975.456535285373,5365.434897618817,25014.461775924956,5596.64885486575,4474.928132773142
2014-07-04 04:00:00,28940.91619578207,79016.40781845896,13922.796079518366,38456.02690375886,12957.465668778332,5357.9926158678845,24873.214245211177,5588.8748196866545,4468.71222578483
2014-07-04 05:00:00,29227.806700046927,79507.75067125833,14112.193653384944,38402.710127353355,12939.499447293905,5350.576819105389,24727.47696463364,5581.135335775024,4462.523945049798
2014-07-04 06:00:00,29285.140183403128,79636.74144574051,14093.089873646999,38349.393350947845,12921.557870832088,5343.161022342894,24577.788704175993,5573.395851863393,4456.335664314765
2014-07-04 07:00:00,29337.342654630163,79747.67737379443,14073.986093909058,38296.32455954887,12903.665584415494,5335.745225580399,24424.41884883007,5565.656367951762,4450.147383579734
2014-07-04 08:00:00,29205.72103914318,79562.39796044762,13904.753620876976,38243.2557681499,12885.773297998901,5328.355913806341,24267.636783587695,5557.951435307594,4443.986729097984
2014-07-04 09:00:00,29247.884573595788,79639.83104512932,13885.553357402985,38190.18697675093,12867.930301627535,5320.966602032283,24107.891483435236,5550.246502663424,4437.826074616233
2014-07-04 10:00:00,29276.66285901583,79679.41653729824,13866.44957766504,38137.366170358495,12850.136595301392,5313.603775246665,23945.452333364527,5542.576121286719,4431.693046387764
2014-07-04 11:00:00,29262.831435015498,79653.3480424553,13788.297751464366,38084.545363966055,12832.34288897525,5306.267433449482,23780.588718367384,5534.905739910013,4425.5600181592945
2014-07-04 12:00:00,29267.5162721769,79623.61064833814,13769.193971726423,38031.97254258015,12814.598472694335,5298.931091652299,23613.65981843292,5527.269909800771,4419.454616184108
2014-07-04 13:00:00,29256.138810499215,79553.12916228124,13750.18667572453,37979.399721194255,12796.878701436028,5291.594749855117,23444.845223555676,5519.5995284240635,4413.321587955638
2014-07-04 14:00:00,29229.59139991794,79444.22078382621,13731.082895986587,37926.826899808366,12779.183575200334,5284.284893046372,23274.324523730204,5511.998249582283,4407.243812233733
2014-07-04 15:00:00,29188.766390368583,79299.49236245733,13712.075599984697,37874.50206342899,12761.513093987254,5276.975036237627,23102.546693942877,5504.362419473039,4401.138410258544
2014-07-04 16:00:00,29134.333044302777,79120.19904792629,13693.16478771885,37822.17722704964,12743.891902819398,5269.69166441732,22929.5117341937,5496.761140631259,4395.060634536638
2014-07-04 17:00:00,31590.749329264174,83361.83280881865,15114.756154682744,37769.85239067027,12726.295356674156,5262.4082925970115,22755.578824471773,5489.159861789478,4388.982858814732
2014-07-04 18:00:00,31511.5532724881,83121.71300632072,15098.83633823446,37717.77553929744,12708.723455551522,5255.151405765142,22580.837759774367,5481.593134215161,4382.932709346108
2014-07-04 19:00:00,31468.27430061611,82975.34323527654,15082.820038050126,37665.69868792462,12691.200844474119,5247.894518933272,22405.64772009059,5474.026406640843,4376.882559877483
2014-07-04 20:00:00,30183.73656845666,80751.89372513382,14161.496842506604,37613.869821558335,12673.67823339671,5240.637632101401,22230.008705420427,5466.4596790665255,4370.832410408858
2014-07-04 21:00:00,30206.491491812038,80775.93467037789,14143.454383865212,37561.79297018551,12656.20491236453,5233.433715246407,22054.190100755724,5458.92750275967,4364.8098871935135
2014-07-04 22:00:00,30245.531801490382,80844.00240691226,14125.315441487774,37510.21208882576,12638.75623635496,5226.203313402974,21878.281701093747,5451.395326452814,4358.787363978171
2014-07-04 23:00:00,29051.790675268567,78658.3039393014,13561.464488010308,37458.38322245948,12621.332205368006,5218.99939654798,21702.46309642904,5443.897701413422,4352.792467016108
2014-07-05 00:00:00,29120.27853281858,78805.73576013549,13542.843126952615,37406.80234109973,12603.957464426272,5211.821964681421,21526.913876756156,5436.400076374029,4346.797570054047
2014-07-05 01:00:00,29168.688516819722,78901.60989116904,13524.125282158871,37355.22145973998,12586.58272348454,5204.644532814864,21351.723837072383,5428.902451334636,4340.802673091985
2014-07-05 02:00:00,29205.72103914318,78966.58802831463,13507.144144614034,37303.88856338676,12569.257272588035,5197.467100948306,21176.982772374973,5421.439377562706,4334.835402383204
2014-07-05 03:00:00,29217.09850082087,78967.74662808544,13488.619267292393,37252.55566703355,12551.956466714137,5190.316154070186,21002.870272658496,5413.976303790777,4328.868131674423
2014-07-05 04:00:00,29214.19836353048,78933.56793484688,13469.997906234701,37201.22277068034,12534.680305862857,5183.165207192067,20829.47613292022,5406.513230018846,4322.900860965643
2014-07-05 05:00:00,29190.32800275572,78848.60395165501,13450.122256608358,37150.13785933366,12517.4534350568,5176.040745302384,20656.9799431547,5399.084707514378,4316.9612165101435
2014-07-05 06:00:00,29161.326629851807,78749.92987117537,13431.597379286713,37099.05294798699,12500.226564250741,5168.916283412701,20485.29190836465,5391.656185009911,4311.021572054644
2014-07-05 07:00:00,29118.493832947566,78615.14609783916,13413.168985701124,37047.96803664031,12483.048983489909,5161.818306511456,20314.591618544622,5384.262213772906,4305.109553852427
2014-07-05 08:00:00,29062.052699526874,78446.08708128353,13394.451140907382,36997.13111030018,12465.896047751688,5154.720329610211,20145.058663689175,5376.868242535901,4299.197535650209
2014-07-05 09:00:00,28993.564841976866,78245.74587091633,13376.02274732179,36946.29418396003,12448.76775703608,5147.648837697404,19976.603248801028,5369.474271298897,4293.285517447991
2014-07-05 10:00:00,28913.03026029754,78014.50866666119,13357.690837472248,36895.4572576199,12431.688756365695,5140.577345784596,19809.404963874735,5362.080300061892,4287.373499245773
2014-07-05 11:00:00,28821.118216940526,77754.30646813606,13339.358927622707,36844.8683162863,12414.609755695314,5133.5323388602255,19643.463808910295,5354.720880092349,4281.489107296837
2014-07-05 12:00:00,28718.721061841326,77467.07027495901,13321.027017773165,36794.27937495269,12397.580045070154,5126.487331935855,19478.959373902257,5347.39601139027,4275.632341601182
2014-07-05 13:00:00,28606.2849699677,77154.53798678618,13302.791591659678,36743.938418625636,12380.574979467609,5119.442325011486,19315.801863853343,5340.036591420729,4269.747949652245
2014-07-05 14:00:00,28484.702291255137,76818.64060323562,13284.556165546184,36693.34947729203,12363.594558887677,5112.423803075552,19154.081073760834,5332.711722718649,4263.89118395659
2014-07-05 15:00:00,28354.642288155286,76460.82637402075,13266.417223168744,36643.25650597151,12346.638783330352,5105.40528113962,18993.886798622003,5325.421405284032,4258.062044514216
2014-07-05 16:00:00,28216.774223119766,76083.31594870231,13248.181797055253,36592.915549644444,12329.707652795643,5098.413244192125,18835.30883343412,5318.131087849415,4252.232905071842
2014-07-05 17:00:00,28071.7673586002,75687.46102701293,13230.042854677813,36542.82257832391,12312.825812306159,5091.421207244629,18678.257383199914,5310.8407704147985,4246.403765629469
2014-07-05 18:00:00,27920.067869564347,75274.80640864695,13211.903912300373,36492.72960700339,12295.96861683929,5084.455655285571,18522.822242916667,5303.550452980181,4240.5746261870945
2014-07-05 19:00:00,27762.121930979967,74846.12449345161,13193.76496992293,36442.636635682866,12279.136066395029,5077.490103326513,18369.09320758164,5296.2946868130275,4234.773112998003
2014-07-05 20:00:00,27598.375717814797,74402.67043117857,13175.722511281541,36392.791649368875,12262.328160973382,5070.551036355894,18216.98048219757,5289.038920645873,4228.9715998089105
2014-07-05 21:00:00,27429.05231755272,73945.69937157957,13157.680052640151,36343.19464806142,12245.544900574347,5063.611969385273,18066.663656759003,5281.817705746182,4223.1977128731
2014-07-05 22:00:00,27255.044080129246,73476.36991442539,13139.73407773481,36293.34966174743,12228.786285197924,5056.6729024146525,17917.963141271386,5274.596490846489,4217.423825937289
2014-07-05 23:00:00,27076.574093028248,72995.8406594868,13121.691619093419,36243.752660439975,12212.076959866728,5049.7603204324705,17771.14832072655,5267.375275946799,4211.649939001478
2014-07-06 00:00:00,26894.088531217476,72504.98055659197,13103.745644188079,36194.15565913253,12195.367634535529,5042.874223438725,17626.039605129936,5260.154061047107,4205.876052065667
2014-07-06 01:00:00,26707.810482180805,72005.04475549252,13085.896153018786,36144.806642831616,12178.707599249557,5035.9881264449805,17482.636994481552,5252.967397414878,4200.129791383137
2014-07-06 02:00:00,26518.186120885995,71496.90220601659,13068.046661849497,36095.4576265307,12162.072208986197,5029.102029451235,17341.120078775948,5245.815285050112,4194.411156953889
2014-07-06 03:00:00,26325.661622300784,70981.42185799227,13050.197170680207,36046.108610229785,12145.461463745449,5022.2159324574895,17201.399063015844,5238.628621417882,4188.664896271359
2014-07-06 04:00:00,26130.68316139295,70459.47266124767,13032.347679510918,35996.75959392887,12128.875363527313,5015.382805440619,17063.473947201244,5231.476509053116,4182.946261842111
2014-07-06 05:00:00,25933.250738162464,69931.82701562997,13014.59467207768,35947.65856263449,12112.313908331791,5008.523193435312,16927.344731332145,5224.358947955812,4177.255253666145
2014-07-06 06:00:00,25733.810527577094,69399.35387096729,12996.84166464444,35898.55753134012,12095.801743181493,5001.690066418442,16793.01141540855,5217.206835591046,4171.5366192368965
2014-07-06 07:00:00,25532.8087046046,68862.8256271068,12979.0886572112,35849.70448505227,12079.289578031194,4994.85693940157,16660.56379442773,5210.089274493743,4165.8456110609295
2014-07-06 08:00:00,25330.245269244962,68322.72503395301,12961.335649777957,35800.85143876444,12062.826702926122,4988.050297373138,16529.822278395142,5203.006264663903,4160.182229138244
2014-07-06 09:00:00,25126.566396465943,67779.92104133405,12943.679126080768,35751.99839247659,12046.388472843659,4981.270140333143,16400.96645730533,5195.923254834061,4154.51884721556
2014-07-06 10:00:00,24921.995173751424,67234.89639915437,12926.11908611963,35703.39333119529,12029.974887783814,4974.463498304709,16273.996331158294,5188.8402450042195,4148.855465292873
2014-07-06 11:00:00,24716.75468858527,66688.32695728031,12908.462562422439,35654.78826991399,12013.585947746575,4967.683341264715,16148.732309959487,5181.757235174378,4143.192083370188
2014-07-06 12:00:00,24510.844940967494,66140.69546561633,12890.902522461303,35606.18320863269,11997.221652731949,4960.929669213157,16025.353983703457,5174.708776612,4137.556327700785
2014-07-06 13:00:00,24304.712105865838,65592.87087399057,12873.34248250016,35557.578147351385,11980.882002739938,4954.175997161598,15903.681762395656,5167.66031804962,4131.92057203138
2014-07-06 14:00:00,24098.80235824806,65045.2393823266,12856.071893747172,35509.22107107662,11964.591642793152,4947.422325110041,15783.805441033355,5160.611859487243,4126.284816361977
2014-07-06 15:00:00,23893.115698114154,64498.187190548044,12838.608337522084,35460.86399480185,11948.301282846365,4940.695138046919,15665.814814613836,5153.597952192327,4120.676686945854
2014-07-06 16:00:00,23687.652125464127,63952.39014852117,12821.144781296995,35412.754903533634,11932.060212944802,4933.9944359722385,15549.440498145266,5146.584044897411,4115.068557529731
2014-07-06 17:00:00,23483.080902749607,63408.234456169586,12803.391773863754,35364.6458122654,11915.843788065855,4927.2672489091165,15434.951876619474,5139.604688869959,4109.48805436689
2014-07-06 18:00:00,23279.178942486717,62866.00976343601,12786.024701374714,35316.53672099717,11899.627363186903,4920.566546834434,15322.16936004191,5132.6253328425055,4103.907551204049
2014-07-06 19:00:00,23076.169332159323,62325.81262030134,12768.657628885676,35268.42762972894,11883.460228353179,4913.892329748188,15211.092948412574,5125.645976815052,4098.3270480412075
2014-07-06 20:00:00,22873.82898428357,61787.739576746455,12751.29055639664,35220.56652346725,11867.317738542064,4907.218112661943,15101.722641731465,5118.666620787601,4092.746544878367
2014-07-06 21:00:00,22672.157898859434,61252.27338267587,12734.019967643648,35172.70541720556,11851.199893753566,4900.543895575698,14994.058439998584,5111.721816027609,4087.193667968807
2014-07-06 22:00:00,22471.602250854692,60719.607138051375,12716.749378890658,35125.09229595041,11835.13133901029,4893.89616347789,14888.100343213928,5104.777011267618,4081.640791059247
2014-07-06 23:00:00,22272.2066577661,60190.030492815684,12699.478790137671,35077.23118968872,11819.062784267015,4887.2484313800815,14783.758556380228,5097.866757775089,4076.1155404029687
2014-07-07 00:00:00,22073.94881084527,59663.92964689238,12682.208201384683,35029.8660534401,11803.018874546351,4880.627184270711,14681.122874494751,5090.9565042825625,4070.59028974669
